,ParticipantID,Run,Condition,ConditionName,Question,QuestionNumber,peerName,left_or_right,FirstButtonPressTime,CorrectButtonPressTime,ParticipantsFirstAnswer,First_RT,Correct_RT,ItemStart,ItemEnd,FeedbackStart,FeedbackEnd,ItemDur,FeedbackDur,Real_ITI,Real_ISI,TrialStart,TrialEnd,TrialEnd_Length,FixStart,FixDur,FixEnd,item_x,valence,item_y,rating,valence_redcap,redcap_v_task
0,SCN_110,2,3,HighReward_DisPeer,not popular,195.0,Shiloh,R,9.906371400000012,9.906371400000012,R,0.5056610000000319,0.5056610000000319,7.873879999999986,10.18546290000006,14.844162600000004,16.844052900000065,2.311582900000076,1.999890300000061,2.3180452000000287,4.658689099999947,7.343902400000047,16.844109000000003,11.827347099999995,0.0165709000000333,5.000123700000017,5.016694600000051,not popular,neg,195,2,neg,0
1,SCN_110,2,5,HighReward_SimPeer,like bright clothes,137.0,Charlie,L,23.055445100000043,23.055445100000043,L,0.3466324000000895,0.3466324000000895,21.18130729999996,23.343286499999977,25.93153380000001,27.931137700000026,2.161979200000019,1.999603900000011,3.785094699999945,2.588238199999978,20.649676200000044,27.93118709999999,11.078691000000047,,,,like bright clothes,pos,137,4,pos,0
2,SCN_110,2,5,HighReward_SimPeer,like candy,211.0,Charlie,L,33.19718380000006,33.19718380000006,L,0.6534358000000111,0.6534358000000111,31.014242500000023,33.47876689999998,38.78874680000001,40.78870200000006,2.4645243999999593,1.999955200000045,2.5444274000000178,5.3099699000000555,30.496314600000005,40.78876349999996,12.852239800000008,,,,like candy,pos,211,5,pos,0
3,SCN_110,2,1,LowReward_Computer,like bowling,48.0,Computer,L,46.13883720000001,46.13883720000001,L,0.3370519999999715,0.3370519999999715,44.27352380000002,46.419562499999984,48.47341419999998,50.473572500000046,2.1460386999999628,2.0001583000000664,2.9377227999999604,2.0538410999999996,43.74685950000003,50.473629500000015,9.680438999999978,,,,like bowling,pos,48,4,pos,0
4,SCN_110,2,4,HighReward_Computer,a good student,150.0,Computer,R,57.43322609999995,57.43322609999995,R,0.5441980999999032,0.5441980999999032,55.362400200000025,57.72394529999997,62.96711370000003,64.96663469999999,2.361545099999944,1.9995209999999588,4.34369079999999,5.243156599999907,54.83753409999997,64.96668690000001,14.487561500000083,,,,a good student,pos,150,4,pos,0
5,SCN_110,2,5,HighReward_SimPeer,don't like volunteering,36.0,Charlie,R,73.22264500000006,73.22264500000006,R,0.3538082000000031,0.3538082000000031,71.34140000000002,73.50332209999999,76.37532729999998,78.37510529999997,2.1619220999999698,1.999777999999992,5.828043600000001,2.8719948000000386,70.81555820000005,78.37516000000005,13.403366900000035,,,,don't like volunteering,neg,36,2,neg,0
6,SCN_110,2,4,HighReward_Computer,don't like decorating room,157.0,Computer,R,83.49167510000007,83.49167510000007,R,0.5373978000000079,0.5373978000000079,81.42342829999996,83.7724359,85.8263402,87.82665050000003,2.34900760000005,2.0003103000000237,2.5059760000000324,2.053878399999917,80.9017632,87.82668650000005,9.445664799999918,,,,don't like decorating room,neg,157,2,neg,0
7,SCN_110,2,3,HighReward_DisPeer,like lunch time,193.0,Shiloh,R,95.25001980000002,95.25001980000002,R,0.4236859000000095,0.4236859000000095,93.29833240000004,95.527608,98.96743130000004,100.96784490000005,2.229275599999937,2.0004136000000017,4.936145800000077,3.4398129000001063,92.78286190000006,100.9678983,13.136393500000054,,,,like lunch time,pos,193,4,pos,0
8,SCN_110,2,5,HighReward_SimPeer,like video chatting,54.0,Charlie,R,106.01661120000006,106.01661120000006,R,0.3533833999999842,0.3533833999999842,104.13202639999996,106.2977125,110.7560423,112.75598950000006,2.1656861000000163,1.999947200000065,2.6167014999999765,4.458320400000048,103.6045487,112.7560416,11.782211399999936,,,,like video chatting,pos,54,4,pos,0
9,SCN_110,2,0,LowReward_DisPeer,like checkers,105.0,Shiloh,R,119.13373689999992,119.13373689999992,R,0.6299427999999807,0.6299427999999807,116.9724963,119.42212359999996,124.14762280000002,126.14746959999992,2.449627299999974,1.9998467999998863,3.6745527000000497,4.725487899999962,116.45099700000004,126.1475276,13.385448800000065,,,,like checkers,pos,105,5,pos,0
