,ParticipantID,Run,Condition,ConditionName,Question,QuestionNumber,peerName,left_or_right,FirstButtonPressTime,CorrectButtonPressTime,ParticipantsFirstAnswer,First_RT,Correct_RT,ItemStart,ItemEnd,FeedbackStart,FeedbackEnd,ItemDur,FeedbackDur,Real_ITI,Real_ISI,TrialStart,TrialEnd,TrialEnd_Length,FixStart,FixDur,FixEnd,item_x,valence,item_y,rating,valence_redcap,redcap_v_task
0,SCN_125,1,3,HighReward_DisPeer,like cats,170.0,Charlie,R,9.88792139996076,9.88792139996076,R,1.639374600024894,1.639374600024894,6.723224699962884,10.16872949997196,14.192997000005562,16.19325279997429,3.4455048000090756,2.000255799968727,1.1564722000039185,4.024257099954411,6.182328899973072,16.193320699967444,11.17683060001582,0.0165809000027365,4.999845099984668,5.016425999987405,like cats,pos,170,5,pos,0
1,SCN_125,1,5,HighReward_SimPeer,like funny movies,185.0,Shiloh,L,19.949376499978825,19.949376499978825,L,0.596842699975241,0.596842699975241,17.824838200001977,20.23742510000011,22.92578200000571,24.92566770000849,2.412586899998132,1.9998857000027783,1.0799338999786414,2.688345499977004,17.293269000016153,24.925723199965432,8.7246456000139,,,,like funny movies,pos,185,4,pos,0
2,SCN_125,1,5,HighReward_SimPeer,like snow,146.0,Shiloh,L,30.81165789999068,30.81165789999068,L,0.6056610000086948,0.6056610000086948,28.677050099999175,31.090944600000512,33.478793399990536,35.47842339996714,2.4138945000013337,1.9996299999766052,3.2172534000128508,2.3878385000280105,28.163378899975218,35.478474400006235,10.54731949995039,,,,like snow,pos,146,5,pos,0
3,SCN_125,1,1,LowReward_Computer,like riding bikes,59.0,Computer,L,43.9449344999739,43.9449344999739,L,0.6306247999891639,0.6306247999891639,41.78410150000127,44.232004899997264,47.7719638000126,49.77192929998273,2.447903399995994,1.9999654999701304,5.765570599993225,3.539947899989784,41.264715199999046,49.771982999984175,14.288062300009187,,,,like riding bikes,pos,59,4,pos,0
4,SCN_125,1,4,HighReward_Computer,like aquariums,163.0,Computer,R,57.31807460001437,57.31807460001437,R,0.4625255000428296,0.4625255000428296,55.32851409999421,57.60687869996764,59.66067439998733,61.661200399976224,2.278364599973429,2.000525999988895,5.017065800027922,2.053784599993378,54.80938769999193,61.66125100001227,11.88379489997169,,,,like aquariums,pos,163,4,pos,0
5,SCN_125,1,5,HighReward_SimPeer,don't like country music,168.0,Shiloh,L,67.74945369997295,67.74945369997295,L,0.4412105999654159,0.4412105999654159,65.78248739999253,68.04294239997398,71.74986539996462,73.75027949997457,2.260454999981448,2.000414100009948,3.577099399990402,3.706911200017202,65.2582487000036,73.75033629999962,12.083539200015366,,,,don't like country music,neg,168,1,neg,0
6,SCN_125,1,4,HighReward_Computer,like juice,67.0,Computer,L,79.85844330000691,79.85844330000691,L,0.6280088000348769,0.6280088000348769,77.70304519997444,80.1487816000008,82.72025339998072,84.72124709998025,2.4457364000263624,2.000993699999526,3.4059562999755144,2.571458699996583,77.17624130001059,84.72130539995851,10.965369899990035,,,,like juice,pos,67,4,pos,0
7,SCN_125,1,3,HighReward_DisPeer,like sleeping in,124.0,Charlie,R,90.52798319997964,90.52798319997964,R,0.4106404999620281,0.4106404999620281,88.58636329998262,90.81865649996324,94.92634959996212,96.92655579996062,2.2322931999806315,2.0002061999985017,3.3197305999929085,4.107682799978647,88.06031209998764,96.92661309998948,12.199654399999416,,,,like sleeping in,pos,124,5,pos,0
8,SCN_125,1,5,HighReward_SimPeer,like friends,180.0,Shiloh,L,103.54967119998764,103.54967119998764,L,0.3079257999779656,0.3079257999779656,101.7114854999818,103.84283699997468,108.85219030000736,110.8521083999658,2.1313514999928884,1.9999180999584496,4.238080299983267,5.00934110005619,101.18479719996684,110.85217219998594,13.919690800015816,,,,like friends,pos,180,5,pos,0
9,SCN_125,1,0,LowReward_DisPeer,like napping,7.0,Charlie,L,116.18849460000638,116.18849460000638,L,0.4234471999807283,0.4234471999807283,114.23570139997172,116.46633009996732,119.05449389998104,121.05453809996834,2.2306286999955773,2.000044199987314,2.844232799950987,2.5881522999843583,113.71683280001162,121.05458960001124,10.196624199976212,,,,like napping,pos,7,4,pos,0
10,SCN_125,1,0,LowReward_DisPeer,like volleyball,110.0,Charlie,R,127.86586759996136,127.86586759996136,R,0.846539499994833,0.846539499994833,125.49097939999774,128.15473730000667,130.80970380001236,132.80991519999225,2.663757900008932,2.0002113999798894,3.8953372999676503,2.6549553999793716,124.97025129996472,132.80998710001586,11.749283499957528,,,,like volleyball,pos,110,4,pos,0
11,SCN_125,1,0,LowReward_DisPeer,not shy,186.0,Charlie,L,140.8553230999969,140.8553230999969,L,0.4778299999888986,0.4778299999888986,138.84798969997792,141.14558309997665,144.90265399997588,146.9020293999929,2.297593399998732,1.9993754000170156,5.501382199989166,3.757060600037221,138.33150879997993,146.9020893999841,14.0857982999878,,,,not shy,neg,186,2,neg,0
12,SCN_125,1,2,LowReward_SimPeer,like classical music,82.0,Shiloh,L,155.3647828999674,155.3647828999674,L,0.6438983000116423,0.6438983000116423,153.19330459996127,155.65592990000732,158.52794459997676,160.52861499995925,2.4626253000460565,2.000670399982482,5.738467400020454,2.872003099997528,152.66148469998734,160.52867560001323,13.620221899996976,,,,like classical music,pos,82,4,pos,0
13,SCN_125,1,1,LowReward_Computer,like watching movies,181.0,Computer,R,167.53778740001144,167.53778740001144,R,1.028311500034761,1.028311500034761,164.9813271999592,167.82859389996156,172.3703858999652,174.37060199998086,2.847266700002365,2.0002161000156775,3.913816799991764,4.541780599975027,164.46221339999465,174.37066369998502,13.83582010003738,,,,like watching movies,pos,181,5,pos,0
14,SCN_125,1,4,HighReward_Computer,don't like yoga,9.0,Computer,L,178.4805527999997,178.4805527999997,L,0.3494102000258863,0.3494102000258863,176.60124519997044,178.76561860000947,181.6877833000035,183.6880655999994,2.1643734000390396,2.000282299995888,1.6887612999998964,2.9221526000183076,176.0796128999791,183.68811639997875,9.311328199983109,,,,don't like yoga,neg,9,2,neg,0
15,SCN_125,1,1,LowReward_Computer,not good at math,140.0,Computer,R,189.56630810000937,189.56630810000937,R,0.8320483000134118,0.8320483000134118,187.20623690000505,189.85289360000752,193.76022890000604,195.76018699997803,2.646656700002495,1.999958099971991,2.9809455999638885,3.907323299965355,186.68913020001492,195.76024719997076,12.065896000014618,,,,not good at math,neg,140,2,neg,0
16,SCN_125,1,5,HighReward_SimPeer,like the movies,97.0,Shiloh,L,202.39537499996368,202.39537499996368,L,0.4198317000409588,0.4198317000409588,200.4469985999749,202.67678489995888,205.24833520001263,207.2485474999994,2.229786299983971,2.0002122999867424,4.136849900009111,2.571539299970027,199.9174858999904,207.2486050999723,11.482144300010988,,,,like the movies,pos,97,4,pos,0
17,SCN_125,1,0,LowReward_DisPeer,like hiking,58.0,Charlie,R,213.19386840000516,213.19386840000516,R,0.732071399979759,0.732071399979759,210.93183499999577,213.4802961999667,218.72343299997735,220.7236996999709,2.548461199970916,2.0002666999935172,3.146804100018926,5.243125699984375,210.41552270000105,220.72374529996887,13.468608300026972,,,,like hiking,pos,58,4,pos,0
18,SCN_125,1,2,LowReward_SimPeer,like having a crush,165.0,Shiloh,R,227.5749455000041,227.5749455000041,R,0.5025626000133343,0.5025626000133343,225.5437438999652,227.85707819997333,233.81821699999273,235.81806139997207,2.313334300008137,1.999844399979338,4.268409100011922,5.961127499991562,225.01225709996652,235.81811870000092,15.089023200038357,,,,like having a crush,pos,165,4,pos,0
19,SCN_125,1,0,LowReward_DisPeer,like football,202.0,Charlie,R,240.9486743999878,240.9486743999878,R,0.6350441999966279,0.6350441999966279,238.78344359999755,241.23200419999193,243.4862196999602,245.48645460000265,2.44856059999438,2.0002349000424147,2.4185872999951243,2.2542036999948323,238.2572260000161,245.4865087000071,9.661912699986717,,,,like football,pos,202,4,pos,0
20,SCN_125,1,0,LowReward_DisPeer,like football,202.0,Charlie,R,240.9486743999878,240.9486743999878,R,0.6350441999966279,0.6350441999966279,238.78344359999755,241.23200419999193,243.4862196999602,245.48645460000265,2.44856059999438,2.0002349000424147,2.4185872999951243,2.2542036999948323,238.2572260000161,245.4865087000071,9.661912699986717,,,,like football,pos,202,4,pos,0
21,SCN_125,1,5,HighReward_SimPeer,don't like beaches,189.0,Shiloh,L,251.77954819996376,251.77954819996376,L,0.4620412999647669,0.4620412999647669,249.789707799966,252.06884469999932,254.07264019997092,256.07246339996345,2.279136900033336,1.9998231999925336,3.766767599969171,2.003783599997405,249.2734255999676,256.072522500006,10.578994499985129,,,,don't like beaches,neg,189,2,neg,0
22,SCN_125,1,4,HighReward_Computer,like drawing,75.0,Computer,L,264.1448059999966,264.1448059999966,L,0.8049047999666072,0.8049047999666072,261.8097843999858,264.425230199995,267.5811414999771,269.5805503000156,2.6154458000091836,1.999408800038509,5.200727099960204,3.155900100013241,261.2937874000054,269.58060759998625,13.501631100021768,,,,like drawing,pos,75,4,pos,0
23,SCN_125,1,0,LowReward_DisPeer,don't like arguing,159.0,Charlie,L,274.25440340000205,274.25440340000205,L,0.4783699000254273,0.4783699000254273,272.24562509998213,274.5440867000143,280.4050564999925,282.4052059999667,2.29846160003217,2.0001494999742135,2.1212446999852546,5.860957700002473,271.72280280000996,282.40525660000276,12.81823599996278,,,,don't like arguing,neg,159,2,neg,0
24,SCN_125,1,1,LowReward_Computer,like ice skating,16.0,Computer,L,287.69171189999906,287.69171189999906,L,0.5741518000140786,0.5741518000140786,285.58881519996794,287.9858175999834,292.99518339999486,294.9953245999641,2.397002400015481,2.000141199969221,2.640945199993439,5.009354200039525,285.06649379996816,294.995378099964,12.58457989996532,294.9994802000001,5.000025999965146,299.99950619996525,like ice skating,pos,16,4,pos,0
