,ParticipantID,Run,Condition,ConditionName,Question,QuestionNumber,peerName,left_or_right,FirstButtonPressTime,CorrectButtonPressTime,ParticipantsFirstAnswer,First_RT,Correct_RT,ItemStart,ItemEnd,FeedbackStart,FeedbackEnd,ItemDur,FeedbackDur,Real_ITI,Real_ISI,TrialStart,TrialEnd,TrialEnd_Length,FixStart,FixDur,FixEnd
0,SCN_134,3,3,HighReward_DisPeer,Like science class,85.0,Charlie,L,9.498972899999899,9.498972899999899,L,0.6492502000000968,0.6492502000000968,7.323965999999928,9.784762899999805,11.872024199999942,13.872809399999824,2.4607968999998775,2.000785199999882,1.7658323999994536,2.0872363999997106,6.791750899999897,13.872863900000084,8.856542200000149,0.016594499999882828,4.999664400000256,5.016258900000139
1,SCN_134,3,1,LowReward_Computer,Don't like playing chess,90.0,Computer,R,21.336340599999858,21.336340599999858,R,0.5309895000000324,0.5309895000000324,19.279364999999416,21.623509499999273,24.228404099999352,26.228935199999796,2.3441444999998566,2.000531100000444,4.861386699999457,2.604882599999655,18.753840699999273,26.2289952000001,12.34772249999969,N/A,N/A,N/A
2,SCN_134,3,5,HighReward_SimPeer,Like playing sports,141.0,Shiloh,R,32.31042989999969,32.31042989999969,R,0.6835151999994196,0.6835151999994196,30.096361500000057,32.59392029999981,36.200718699999925,38.20071359999929,2.4975587999997515,1.9999948999993649,3.324994399999923,3.6067832999997336,29.57382839999991,38.20077199999923,11.966289099999813,N/A,N/A,N/A
3,SCN_134,3,4,HighReward_Computer,Don't like computer coding,125.0,Computer,R,44.70864999999958,44.70864999999958,R,0.5430685000001176,0.5430685000001176,42.63783619999958,44.98373559999982,50.477415599999404,52.47698849999961,2.345899400000235,1.999572900000203,3.9006349000001137,5.4936704000001555,42.121757299999445,52.47704749999957,14.27080560000013,N/A,N/A,N/A
4,SCN_134,3,4,HighReward_Computer,Like laser tag,91.0,Computer,L,57.44297359999928,57.44297359999928,L,0.6038088999994216,0.6038088999994216,55.31042249999973,57.72413629999937,62.14911539999957,64.14878129999943,2.413713799999641,1.9996658999998544,2.2839701000002606,4.424953400000049,54.78175469999951,64.14884369999982,11.665991699999722,N/A,N/A,N/A
5,SCN_134,3,5,HighReward_SimPeer,Like watching Youtube,158.0,Shiloh,L,69.92030979999981,69.92030979999981,L,0.5076572999996642,0.5076572999996642,67.88582729999962,70.1974612999993,72.81902399999944,74.81857809999929,2.3116339999996853,1.9995540999998411,3.197304499999518,2.6215533999993568,67.36685409999973,74.81862610000007,10.663777099999606,N/A,N/A,N/A
6,SCN_134,3,0,LowReward_DisPeer,Like soccer,55.0,Charlie,L,79.69469029999982,79.69469029999982,L,0.3969385999998849,0.3969385999998849,77.76900939999996,79.98229629999969,84.20690539999941,86.20697569999993,2.21328689999973,2.000070300000516,2.399375500000133,4.224598499999956,77.23880879999979,86.2070321000001,11.382760800000142,N/A,N/A,N/A
7,SCN_134,3,3,HighReward_DisPeer,Not a vegetarian,204.0,Charlie,R,94.4588445999998,94.4588445999998,R,0.6339932000000772,0.6339932000000772,92.2978536999999,94.74317449999944,99.40184909999971,101.40181459999985,2.4453207999995357,1.999965500000144,5.542706999999609,4.658662599999843,91.77000689999932,101.40186970000013,15.18899380000039,N/A,N/A,N/A
8,SCN_134,3,0,LowReward_DisPeer,Like vacations,28.0,Charlie,L,107.92973039999924,107.92973039999924,L,0.579718199999661,0.579718199999661,105.82067689999985,108.21830339999997,110.3890394,112.38937279999936,2.397626500000115,2.000333399999363,3.8814707999999882,2.1707131000002846,105.30383589999929,112.38942029999998,10.98166929999934,N/A,N/A,N/A
9,SCN_134,3,5,HighReward_SimPeer,Don't like dancing,143.0,Shiloh,L,118.61531999999988,118.61531999999988,L,0.8290999000000738,0.8290999000000738,116.25689429999966,118.90493209999931,121.74363899999935,123.74370999999974,2.6480377999996563,2.000071000000389,3.323400799999945,2.8386977000000115,115.73286430000007,123.7437487999996,11.348369399999683,N/A,N/A,N/A
