,ParticipantID,Run,Condition,ConditionName,Question,QuestionNumber,peerName,left_or_right,FirstButtonPressTime,CorrectButtonPressTime,ParticipantsFirstAnswer,First_RT,Correct_RT,ItemStart,ItemEnd,FeedbackStart,FeedbackEnd,ItemDur,FeedbackDur,Real_ITI,Real_ISI,TrialStart,TrialEnd,TrialEnd_Length,FixStart,FixDur,FixEnd,item_x,valence,item_y,rating,valence_redcap,redcap_v_task
0,SCN_210,1,1,LowReward_Computer,have a job,201.0,Computer,R,,,,,,6.706161300000531,10.519467399999485,14.527660900001138,16.527458300000944,3.813306099998954,1.9997973999998069,1.155309899999338,4.008180899998479,6.181214500000351,16.52750940000078,11.510176199999478,0.0166396000004169,5.0006317000006675,5.0172713000010845,have a job,pos,201,4,pos,0
1,SCN_210,1,5,HighReward_SimPeer,like travel,109.0,Shiloh,L,20.483034099999713,20.483034099999713,L,1.163818299999548,1.163818299999548,17.790103200000885,20.771892300001127,23.46026410000013,25.460476800000833,2.981789100000242,2.000212700000702,0.7189547000016319,2.6883582999998907,17.266374700000597,25.460529699999825,8.927105500000835,,,,like travel,pos,109,4,pos,0
2,SCN_210,1,0,LowReward_DisPeer,like superhero movies,162.0,Charlie,R,30.768727599999693,30.768727599999693,R,0.5792765999995027,0.5792765999995027,28.660590100000263,31.057707899999514,33.44550210000125,35.445444700000735,2.3971177999992506,1.9999425999994855,2.650623200001064,2.387781700001142,28.131281100000702,35.44550220000019,9.97915920000014,,,,like superhero movies,pos,162,4,pos,0
3,SCN_210,1,2,LowReward_SimPeer,like scary movies,169.0,Shiloh,L,44.23787550000088,44.23787550000088,L,0.9235379000001558,0.9235379000001558,41.786766799999896,44.51611059999959,48.03939309999987,50.03923200000099,2.729343799999697,1.999838900001123,5.791678500001581,3.523269999999684,41.25757650000014,50.039280200000576,14.587837600000055,,,,like scary movies,pos,169,4,pos,0
4,SCN_210,1,1,LowReward_Computer,like museums,84.0,Computer,R,57.7548356999996,57.7548356999996,R,0.915742199998931,0.915742199998931,55.30926290000025,58.04130799999984,60.09516140000051,62.09554019999996,2.7320450999995955,2.000378799999453,4.7237199999999575,2.053841299999476,54.78351780000048,62.09558690000085,12.050660799999603,,,,like museums,pos,84,4,pos,0
5,SCN_210,1,4,HighReward_Computer,unique,31.0,Computer,R,67.99395929999991,67.99395929999991,R,0.7020553999991535,0.7020553999991535,65.76449390000016,68.27702959999988,71.98406650000106,73.98424420000083,2.5125356999997166,2.0001776999997674,3.123104800000874,3.707025699999576,65.23878200000036,73.98429159999978,11.883250800001406,,,,unique,pos,31,5,pos,0
6,SCN_210,1,5,HighReward_SimPeer,like funny movies,185.0,Shiloh,R,79.87858070000038,79.87858070000038,R,0.6811775999995007,0.6811775999995007,77.66975450000064,80.16588880000018,82.73736310000095,84.73659240000052,2.4961342999995395,1.9992292999995696,3.144698199999766,2.5714616000004753,77.14913370000068,84.7366406000001,10.746492899999794,,,,like funny movies,pos,185,4,pos,0
7,SCN_210,1,0,LowReward_DisPeer,like thrift shopping,135.0,Charlie,L,90.9013902000006,90.9013902000006,L,0.8169852000009996,0.8169852000009996,88.56085480000002,91.18639319999966,95.29408610000064,97.293995,2.625538399999641,1.9999088999993544,3.2677647000000434,4.107680299999629,88.02555610000127,97.29404780000004,12.551600799999504,,,,like thrift shopping,pos,135,5,pos,0
8,SCN_210,1,1,LowReward_Computer,don't like olives,57.0,Computer,R,104.03491290000056,104.03491290000056,R,0.8427432999997109,0.8427432999997109,101.6648591000012,104.32759729999998,109.33694930000092,111.3373343000003,2.6627381999987847,2.000384999999369,3.831906699999308,5.00933939999959,101.14644200000112,111.3373943000006,14.037523399998465,,,,don't like olives,neg,57,2,neg,0
9,SCN_210,1,2,LowReward_SimPeer,like malls,196.0,Shiloh,L,116.3844121000002,116.3844121000002,L,0.6688988000005338,0.6688988000005338,114.18404300000113,116.66727619999983,119.25545659999987,121.25565430000096,2.483233199998722,2.000197700001081,2.311256200000571,2.5881673999992927,113.66865300000065,121.25570549999976,9.912307700000383,,,,like malls,pos,196,4,pos,0
