"record_id","item","value"
"SCN_120","socrew1","4"
"SCN_120","socrew2","1"
"SCN_120","socrew3","4"
"SCN_120","socrew4","4"
"SCN_120","socrew5","4"
"SCN_120","socrew6","4"
"SCN_120","socrew7","2"
"SCN_120","socrew8","2"
"SCN_120","socrew9","1"
"SCN_120","socrew10","4"
"SCN_120","socrew11","1"
"SCN_120","socrew12","1"
"SCN_120","socrew13","5"
"SCN_120","socrew14","2"
"SCN_120","socrew15","4"
"SCN_120","socrew16","2"
"SCN_120","socrew17","2"
"SCN_120","socrew18","2"
"SCN_120","socrew19","5"
"SCN_120","socrew20","5"
"SCN_120","socrew21","4"
"SCN_120","socrew22","4"
"SCN_120","socrew23","4"
"SCN_120","socrew24","4"
"SCN_120","socrew25","2"
"SCN_120","socrew26","2"
"SCN_120","socrew27","4"
"SCN_120","socrew28","4"
"SCN_120","socrew29","4"
"SCN_120","socrew30","4"
"SCN_120","socrew31","4"
"SCN_120","socrew32","2"
"SCN_120","socrew33","4"
"SCN_120","socrew34","4"
"SCN_120","socrew35","4"
"SCN_120","socrew36","2"
"SCN_120","socrew37","4"
"SCN_120","socrew38","2"
"SCN_120","socrew39","4"
"SCN_120","socrew40","4"
"SCN_120","socrew41","4"
"SCN_120","socrew42","5"
"SCN_120","socrew43","4"
"SCN_120","socrew44","5"
"SCN_120","socrew45","2"
"SCN_120","socrew46","4"
"SCN_120","socrew47","2"
"SCN_120","socrew48","4"
"SCN_120","socrew49","4"
"SCN_120","socrew50","5"
"SCN_120","socrew51","2"
"SCN_120","socrew52","1"
"SCN_120","socrew53","4"
"SCN_120","socrew54","2"
"SCN_120","socrew55","5"
"SCN_120","socrew56","4"
"SCN_120","socrew57","4"
"SCN_120","socrew58","4"
"SCN_120","socrew59","4"
"SCN_120","socrew60","2"
"SCN_120","socrew61","4"
"SCN_120","socrew62","4"
"SCN_120","socrew63","2"
"SCN_120","socrew64","5"
"SCN_120","socrew65","5"
"SCN_120","socrew66","4"
"SCN_120","socrew67","4"
"SCN_120","socrew68","2"
"SCN_120","socrew69","4"
"SCN_120","socrew70","4"
"SCN_120","socrew71","4"
"SCN_120","socrew72","2"
"SCN_120","socrew73","5"
"SCN_120","socrew74","4"
"SCN_120","socrew75","4"
"SCN_120","socrew76","2"
"SCN_120","socrew77","2"
