"record_id","item","value"
"SCN_181","socrew1","4"
"SCN_181","socrew2","2"
"SCN_181","socrew3","1"
"SCN_181","socrew4",NA
"SCN_181","socrew5","4"
"SCN_181","socrew6","5"
"SCN_181","socrew7","5"
"SCN_181","socrew8","2"
"SCN_181","socrew9",NA
"SCN_181","socrew10","4"
"SCN_181","socrew11","1"
"SCN_181","socrew12","1"
"SCN_181","socrew13","5"
"SCN_181","socrew14","5"
"SCN_181","socrew15","5"
"SCN_181","socrew16","5"
"SCN_181","socrew17","4"
"SCN_181","socrew18",NA
"SCN_181","socrew19",NA
"SCN_181","socrew20","4"
"SCN_181","socrew21","4"
"SCN_181","socrew22","5"
"SCN_181","socrew23","4"
"SCN_181","socrew24","4"
"SCN_181","socrew25",NA
"SCN_181","socrew26","4"
"SCN_181","socrew27","5"
"SCN_181","socrew28","5"
"SCN_181","socrew29","4"
"SCN_181","socrew30","5"
"SCN_181","socrew31",NA
"SCN_181","socrew32","4"
"SCN_181","socrew33","4"
"SCN_181","socrew34","5"
"SCN_181","socrew35","4"
"SCN_181","socrew36","5"
"SCN_181","socrew37",NA
"SCN_181","socrew38",NA
"SCN_181","socrew39",NA
"SCN_181","socrew40","5"
"SCN_181","socrew41","2"
"SCN_181","socrew42","4"
"SCN_181","socrew43",NA
"SCN_181","socrew44","1"
"SCN_181","socrew45","5"
"SCN_181","socrew46","5"
"SCN_181","socrew47","5"
"SCN_181","socrew48","5"
"SCN_181","socrew49",NA
"SCN_181","socrew50","5"
"SCN_181","socrew51","4"
"SCN_181","socrew52","4"
"SCN_181","socrew53","5"
"SCN_181","socrew54","5"
"SCN_181","socrew55","1"
"SCN_181","socrew56","5"
"SCN_181","socrew57","5"
"SCN_181","socrew58","5"
"SCN_181","socrew59","5"
"SCN_181","socrew60","5"
"SCN_181","socrew61","5"
"SCN_181","socrew62","4"
"SCN_181","socrew63","4"
"SCN_181","socrew64","4"
"SCN_181","socrew65",NA
"SCN_181","socrew66",NA
"SCN_181","socrew67","4"
"SCN_181","socrew68","2"
"SCN_181","socrew69",NA
"SCN_181","socrew70","1"
"SCN_181","socrew71","4"
"SCN_181","socrew72",NA
"SCN_181","socrew73","5"
"SCN_181","socrew74","5"
"SCN_181","socrew75","5"
"SCN_181","socrew76",NA
"SCN_181","socrew77","2"
"SCN_181","socrew78","2"
"SCN_181","socrew79","5"
"SCN_181","socrew80","1"
"SCN_181","socrew81","5"
"SCN_181","socrew82","4"
"SCN_181","socrew83","5"
"SCN_181","socrew84","5"
"SCN_181","socrew85","4"
"SCN_181","socrew86",NA
"SCN_181","socrew87","5"
"SCN_181","socrew88","2"
"SCN_181","socrew89",NA
"SCN_181","socrew90","1"
"SCN_181","socrew91","4"
"SCN_181","socrew92","1"
"SCN_181","socrew93","1"
"SCN_181","socrew94","5"
"SCN_181","socrew95","1"
"SCN_181","socrew96","4"
"SCN_181","socrew97","5"
"SCN_181","socrew98","1"
"SCN_181","socrew99",NA
"SCN_181","socrew100","5"
"SCN_181","socrew101",NA
"SCN_181","socrew102","4"
"SCN_181","socrew103","4"
"SCN_181","socrew104","1"
"SCN_181","socrew105",NA
"SCN_181","socrew106",NA
"SCN_181","socrew107",NA
"SCN_181","socrew108","4"
"SCN_181","socrew109","4"
"SCN_181","socrew110",NA
"SCN_181","socrew111","5"
"SCN_181","socrew112","1"
"SCN_181","socrew113","4"
"SCN_181","socrew114","1"
"SCN_181","socrew115","5"
"SCN_181","socrew116","5"
"SCN_181","socrew117",NA
"SCN_181","socrew118","4"
"SCN_181","socrew119","5"
"SCN_181","socrew120","1"
"SCN_181","socrew121","4"
"SCN_181","socrew122","4"
"SCN_181","socrew123","5"
"SCN_181","socrew124","5"
"SCN_181","socrew125",NA
"SCN_181","socrew126","5"
"SCN_181","socrew127",NA
"SCN_181","socrew128","4"
"SCN_181","socrew129","1"
"SCN_181","socrew130","5"
"SCN_181","socrew131","5"
"SCN_181","socrew132","4"
"SCN_181","socrew133",NA
"SCN_181","socrew134","5"
"SCN_181","socrew135","4"
"SCN_181","socrew136","4"
"SCN_181","socrew137",NA
"SCN_181","socrew138","4"
"SCN_181","socrew139","5"
"SCN_181","socrew140","5"
"SCN_181","socrew141",NA
"SCN_181","socrew142","4"
"SCN_181","socrew143","1"
"SCN_181","socrew144",NA
"SCN_181","socrew145","2"
"SCN_181","socrew146","5"
"SCN_181","socrew147","5"
"SCN_181","socrew148","5"
"SCN_181","socrew149",NA
"SCN_181","socrew150","5"
"SCN_181","socrew151","1"
"SCN_181","socrew152","5"
"SCN_181","socrew153","5"
"SCN_181","socrew154","4"
"SCN_181","socrew155","5"
"SCN_181","socrew156","5"
"SCN_181","socrew157","5"
"SCN_181","socrew158",NA
"SCN_181","socrew159",NA
"SCN_181","socrew160","1"
"SCN_181","socrew161","2"
"SCN_181","socrew162","5"
"SCN_181","socrew163","5"
"SCN_181","socrew164","5"
"SCN_181","socrew165","5"
"SCN_181","socrew166","1"
"SCN_181","socrew167","1"
"SCN_181","socrew168","1"
"SCN_181","socrew169","5"
"SCN_181","socrew170","5"
"SCN_181","socrew171","5"
"SCN_181","socrew172","4"
"SCN_181","socrew173","5"
"SCN_181","socrew174","5"
"SCN_181","socrew175","1"
"SCN_181","socrew176","5"
"SCN_181","socrew177","4"
"SCN_181","socrew178","1"
"SCN_181","socrew179","5"
"SCN_181","socrew180","5"
"SCN_181","socrew181","5"
"SCN_181","socrew182","4"
"SCN_181","socrew183",NA
"SCN_181","socrew184","2"
"SCN_181","socrew185","5"
"SCN_181","socrew186",NA
"SCN_181","socrew187","4"
"SCN_181","socrew188","2"
"SCN_181","socrew189","5"
"SCN_181","socrew190","1"
"SCN_181","socrew191","1"
"SCN_181","socrew192",NA
"SCN_181","socrew193","5"
"SCN_181","socrew194","1"
"SCN_181","socrew195",NA
"SCN_181","socrew196","5"
"SCN_181","socrew197","4"
"SCN_181","socrew198",NA
"SCN_181","socrew199","1"
"SCN_181","socrew200","2"
"SCN_181","socrew201","1"
"SCN_181","socrew202",NA
"SCN_181","socrew203",NA
"SCN_181","socrew204","1"
"SCN_181","socrew205","2"
"SCN_181","socrew206","4"
"SCN_181","socrew207","2"
"SCN_181","socrew208","5"
"SCN_181","socrew209","5"
"SCN_181","socrew210","1"
"SCN_181","socrew211","5"
