"record_id","item","value"
"SCN_160","socrew1",5
"SCN_160","socrew2",4
"SCN_160","socrew3",4
"SCN_160","socrew4",4
"SCN_160","socrew5",4
"SCN_160","socrew6",4
"SCN_160","socrew7",2
"SCN_160","socrew8",2
"SCN_160","socrew9",2
"SCN_160","socrew10",4
"SCN_160","socrew11",2
"SCN_160","socrew12",2
"SCN_160","socrew13",4
"SCN_160","socrew14",2
"SCN_160","socrew15",5
"SCN_160","socrew16",4
"SCN_160","socrew17",4
"SCN_160","socrew18",2
"SCN_160","socrew19",5
"SCN_160","socrew20",5
"SCN_160","socrew21",4
"SCN_160","socrew22",4
"SCN_160","socrew23",4
"SCN_160","socrew24",2
"SCN_160","socrew25",4
"SCN_160","socrew26",2
"SCN_160","socrew27",5
"SCN_160","socrew28",5
"SCN_160","socrew29",4
"SCN_160","socrew30",2
"SCN_160","socrew31",4
"SCN_160","socrew32",2
"SCN_160","socrew33",4
"SCN_160","socrew34",2
"SCN_160","socrew35",5
"SCN_160","socrew36",4
"SCN_160","socrew37",5
"SCN_160","socrew38",4
"SCN_160","socrew39",4
"SCN_160","socrew40",2
"SCN_160","socrew41",5
"SCN_160","socrew42",4
"SCN_160","socrew43",2
"SCN_160","socrew44",2
"SCN_160","socrew45",1
"SCN_160","socrew46",5
"SCN_160","socrew47",4
"SCN_160","socrew48",2
"SCN_160","socrew49",4
"SCN_160","socrew50",4
"SCN_160","socrew51",1
"SCN_160","socrew52",1
"SCN_160","socrew53",4
"SCN_160","socrew54",4
"SCN_160","socrew55",1
"SCN_160","socrew56",2
"SCN_160","socrew57",4
"SCN_160","socrew58",4
"SCN_160","socrew59",4
"SCN_160","socrew60",1
"SCN_160","socrew61",4
"SCN_160","socrew62",NA
"SCN_160","socrew63",4
"SCN_160","socrew64",4
"SCN_160","socrew65",4
"SCN_160","socrew66",4
"SCN_160","socrew67",4
"SCN_160","socrew68",1
"SCN_160","socrew69",4
"SCN_160","socrew70",4
"SCN_160","socrew71",4
"SCN_160","socrew72",4
"SCN_160","socrew73",4
"SCN_160","socrew74",2
"SCN_160","socrew75",2
"SCN_160","socrew76",1
"SCN_160","socrew77",2
"SCN_160","socrew78",4
"SCN_160","socrew79",5
"SCN_160","socrew80",2
"SCN_160","socrew81",5
"SCN_160","socrew82",4
"SCN_160","socrew83",5
"SCN_160","socrew84",5
"SCN_160","socrew85",5
"SCN_160","socrew86",4
"SCN_160","socrew87",5
"SCN_160","socrew88",1
"SCN_160","socrew89",4
"SCN_160","socrew90",2
"SCN_160","socrew91",4
"SCN_160","socrew92",2
"SCN_160","socrew93",NA
"SCN_160","socrew94",5
"SCN_160","socrew95",4
"SCN_160","socrew96",4
"SCN_160","socrew97",4
"SCN_160","socrew98",2
"SCN_160","socrew99",4
"SCN_160","socrew100",4
"SCN_160","socrew101",4
"SCN_160","socrew102",4
"SCN_160","socrew103",4
"SCN_160","socrew104",4
"SCN_160","socrew105",4
"SCN_160","socrew106",1
"SCN_160","socrew107",1
"SCN_160","socrew108",5
"SCN_160","socrew109",5
"SCN_160","socrew110",2
"SCN_160","socrew111",4
"SCN_160","socrew112",2
"SCN_160","socrew113",4
"SCN_160","socrew114",2
"SCN_160","socrew115",4
"SCN_160","socrew116",2
"SCN_160","socrew117",4
"SCN_160","socrew118",4
"SCN_160","socrew119",4
"SCN_160","socrew120",2
"SCN_160","socrew121",4
"SCN_160","socrew122",4
"SCN_160","socrew123",1
"SCN_160","socrew124",NA
"SCN_160","socrew125",4
"SCN_160","socrew126",5
"SCN_160","socrew127",NA
"SCN_160","socrew128",4
"SCN_160","socrew129",2
"SCN_160","socrew130",5
"SCN_160","socrew131",4
"SCN_160","socrew132",4
"SCN_160","socrew133",4
"SCN_160","socrew134",4
"SCN_160","socrew135",2
"SCN_160","socrew136",NA
"SCN_160","socrew137",4
"SCN_160","socrew138",4
"SCN_160","socrew139",4
"SCN_160","socrew140",5
"SCN_160","socrew141",2
"SCN_160","socrew142",4
"SCN_160","socrew143",4
"SCN_160","socrew144",NA
"SCN_160","socrew145",4
"SCN_160","socrew146",4
"SCN_160","socrew147",NA
"SCN_160","socrew148",5
"SCN_160","socrew149",4
"SCN_160","socrew150",5
"SCN_160","socrew151",1
"SCN_160","socrew152",5
"SCN_160","socrew153",4
"SCN_160","socrew154",4
"SCN_160","socrew155",4
"SCN_160","socrew156",4
"SCN_160","socrew157",2
"SCN_160","socrew158",4
"SCN_160","socrew159",1
"SCN_160","socrew160",4
"SCN_160","socrew161",1
"SCN_160","socrew162",5
"SCN_160","socrew163",5
"SCN_160","socrew164",5
"SCN_160","socrew165",2
"SCN_160","socrew166",2
"SCN_160","socrew167",2
"SCN_160","socrew168",4
"SCN_160","socrew169",4
"SCN_160","socrew170",4
"SCN_160","socrew171",4
"SCN_160","socrew172",4
"SCN_160","socrew173",4
"SCN_160","socrew174",4
"SCN_160","socrew175",2
"SCN_160","socrew176",4
"SCN_160","socrew177",5
"SCN_160","socrew178",2
"SCN_160","socrew179",4
"SCN_160","socrew180",5
"SCN_160","socrew181",4
"SCN_160","socrew182",2
"SCN_160","socrew183",4
"SCN_160","socrew184",4
"SCN_160","socrew185",4
"SCN_160","socrew186",5
"SCN_160","socrew187",4
"SCN_160","socrew188",2
"SCN_160","socrew189",5
"SCN_160","socrew190",2
"SCN_160","socrew191",2
"SCN_160","socrew192",4
"SCN_160","socrew193",4
"SCN_160","socrew194",2
"SCN_160","socrew195",4
"SCN_160","socrew196",2
"SCN_160","socrew197",4
"SCN_160","socrew198",2
"SCN_160","socrew199",4
"SCN_160","socrew200",4
"SCN_160","socrew201",2
"SCN_160","socrew202",4
"SCN_160","socrew203",4
"SCN_160","socrew204",2
"SCN_160","socrew205",2
"SCN_160","socrew206",2
"SCN_160","socrew207",1
"SCN_160","socrew208",4
"SCN_160","socrew209",5
"SCN_160","socrew210",4
"SCN_160","socrew211",4
