"record_id","item","value"
"SCN_182","socrew1","5"
"SCN_182","socrew2","2"
"SCN_182","socrew3","1"
"SCN_182","socrew4","4"
"SCN_182","socrew5",NA
"SCN_182","socrew6","2"
"SCN_182","socrew7","2"
"SCN_182","socrew8","2"
"SCN_182","socrew9","2"
"SCN_182","socrew10","4"
"SCN_182","socrew11","2"
"SCN_182","socrew12","2"
"SCN_182","socrew13","2"
"SCN_182","socrew14","4"
"SCN_182","socrew15","5"
"SCN_182","socrew16","1"
"SCN_182","socrew17","4"
"SCN_182","socrew18","2"
"SCN_182","socrew19","2"
"SCN_182","socrew20","4"
"SCN_182","socrew21","4"
"SCN_182","socrew22","4"
"SCN_182","socrew23","4"
"SCN_182","socrew24","4"
"SCN_182","socrew25","2"
"SCN_182","socrew26","4"
"SCN_182","socrew27","2"
"SCN_182","socrew28","5"
"SCN_182","socrew29","4"
"SCN_182","socrew30","2"
"SCN_182","socrew31","5"
"SCN_182","socrew32","4"
"SCN_182","socrew33","4"
"SCN_182","socrew34","4"
"SCN_182","socrew35","5"
"SCN_182","socrew36","2"
"SCN_182","socrew37","4"
"SCN_182","socrew38","4"
"SCN_182","socrew39","4"
"SCN_182","socrew40","2"
"SCN_182","socrew41","2"
"SCN_182","socrew42","4"
"SCN_182","socrew43","4"
"SCN_182","socrew44","4"
"SCN_182","socrew45","2"
"SCN_182","socrew46","4"
"SCN_182","socrew47","2"
"SCN_182","socrew48","4"
"SCN_182","socrew49","5"
"SCN_182","socrew50","4"
"SCN_182","socrew51","5"
"SCN_182","socrew52","2"
"SCN_182","socrew53","4"
"SCN_182","socrew54","4"
"SCN_182","socrew55","2"
"SCN_182","socrew56","4"
"SCN_182","socrew57","2"
"SCN_182","socrew58","2"
"SCN_182","socrew59","4"
"SCN_182","socrew60","4"
"SCN_182","socrew61","5"
"SCN_182","socrew62","2"
"SCN_182","socrew63","4"
"SCN_182","socrew64","2"
"SCN_182","socrew65","4"
"SCN_182","socrew66","4"
"SCN_182","socrew67","4"
"SCN_182","socrew68","2"
"SCN_182","socrew69","4"
"SCN_182","socrew70","2"
"SCN_182","socrew71","5"
"SCN_182","socrew72","2"
"SCN_182","socrew73","5"
"SCN_182","socrew74","2"
"SCN_182","socrew75","4"
"SCN_182","socrew76","1"
"SCN_182","socrew77","4"
"SCN_182","socrew78","2"
"SCN_182","socrew79","2"
"SCN_182","socrew80","1"
"SCN_182","socrew81","4"
"SCN_182","socrew82","2"
"SCN_182","socrew83","5"
"SCN_182","socrew84","2"
"SCN_182","socrew85","4"
"SCN_182","socrew86","4"
"SCN_182","socrew87","4"
"SCN_182","socrew88","1"
"SCN_182","socrew89","4"
"SCN_182","socrew90","4"
"SCN_182","socrew91","4"
"SCN_182","socrew92","1"
"SCN_182","socrew93","2"
"SCN_182","socrew94","5"
"SCN_182","socrew95","2"
"SCN_182","socrew96","1"
"SCN_182","socrew97","5"
"SCN_182","socrew98","2"
"SCN_182","socrew99","4"
"SCN_182","socrew100","4"
"SCN_182","socrew101","2"
"SCN_182","socrew102","4"
"SCN_182","socrew103","2"
"SCN_182","socrew104","2"
"SCN_182","socrew105","4"
"SCN_182","socrew106","2"
"SCN_182","socrew107","2"
"SCN_182","socrew108","4"
"SCN_182","socrew109","4"
"SCN_182","socrew110","2"
"SCN_182","socrew111","4"
"SCN_182","socrew112","2"
"SCN_182","socrew113","4"
"SCN_182","socrew114","2"
"SCN_182","socrew115","2"
"SCN_182","socrew116","5"
"SCN_182","socrew117","1"
"SCN_182","socrew118","1"
"SCN_182","socrew119","4"
"SCN_182","socrew120","2"
"SCN_182","socrew121","2"
"SCN_182","socrew122","2"
"SCN_182","socrew123","2"
"SCN_182","socrew124","5"
"SCN_182","socrew125","2"
"SCN_182","socrew126","4"
"SCN_182","socrew127","4"
"SCN_182","socrew128","2"
"SCN_182","socrew129","1"
"SCN_182","socrew130","5"
"SCN_182","socrew131","4"
"SCN_182","socrew132","2"
"SCN_182","socrew133","4"
"SCN_182","socrew134","4"
"SCN_182","socrew135","2"
