"record_id","item","value"
"SCN_206","socrew2",2
"SCN_206","socrew3",1
"SCN_206","socrew4",4
"SCN_206","socrew5",1
"SCN_206","socrew6",4
"SCN_206","socrew7",4
"SCN_206","socrew8",2
"SCN_206","socrew9",2
"SCN_206","socrew10",2
"SCN_206","socrew11",4
"SCN_206","socrew12",2
"SCN_206","socrew13",4
"SCN_206","socrew14",2
"SCN_206","socrew15",4
"SCN_206","socrew16",2
"SCN_206","socrew17",4
"SCN_206","socrew18",4
"SCN_206","socrew19",4
"SCN_206","socrew20",1
"SCN_206","socrew21",4
"SCN_206","socrew22",4
"SCN_206","socrew23",2
"SCN_206","socrew24",4
"SCN_206","socrew25",2
"SCN_206","socrew26",4
"SCN_206","socrew27",4
"SCN_206","socrew28",4
"SCN_206","socrew29",4
"SCN_206","socrew30",2
"SCN_206","socrew31",4
"SCN_206","socrew32",2
"SCN_206","socrew33",2
"SCN_206","socrew34",4
"SCN_206","socrew35",4
"SCN_206","socrew36",2
"SCN_206","socrew37",4
"SCN_206","socrew38",4
"SCN_206","socrew39",4
"SCN_206","socrew40",2
"SCN_206","socrew41",2
"SCN_206","socrew42",2
"SCN_206","socrew43",2
"SCN_206","socrew44",2
"SCN_206","socrew45",2
"SCN_206","socrew46",2
"SCN_206","socrew47",4
"SCN_206","socrew48",4
"SCN_206","socrew49",4
"SCN_206","socrew50",2
"SCN_206","socrew51",2
"SCN_206","socrew52",2
"SCN_206","socrew53",2
"SCN_206","socrew54",2
"SCN_206","socrew55",2
"SCN_206","socrew56",4
"SCN_206","socrew57",2
"SCN_206","socrew58",2
"SCN_206","socrew59",4
"SCN_206","socrew60",4
"SCN_206","socrew61",4
"SCN_206","socrew62",4
"SCN_206","socrew63",4
"SCN_206","socrew64",2
"SCN_206","socrew65",2
"SCN_206","socrew66",2
"SCN_206","socrew67",4
"SCN_206","socrew68",1
"SCN_206","socrew69",4
"SCN_206","socrew70",4
"SCN_206","socrew71",4
"SCN_206","socrew72",2
"SCN_206","socrew73",4
"SCN_206","socrew74",2
"SCN_206","socrew75",4
"SCN_206","socrew76",2
"SCN_206","socrew77",4
"SCN_206","socrew78",2
"SCN_206","socrew79",2
"SCN_206","socrew80",2
"SCN_206","socrew81",2
"SCN_206","socrew82",2
"SCN_206","socrew83",4
"SCN_206","socrew84",4
"SCN_206","socrew85",4
"SCN_206","socrew86",4
"SCN_206","socrew87",4
"SCN_206","socrew88",4
"SCN_206","socrew89",4
"SCN_206","socrew90",2
"SCN_206","socrew91",2
"SCN_206","socrew92",2
"SCN_206","socrew93",2
"SCN_206","socrew94",4
"SCN_206","socrew95",4
"SCN_206","socrew96",4
"SCN_206","socrew97",4
"SCN_206","socrew98",2
"SCN_206","socrew99",4
"SCN_206","socrew100",4
"SCN_206","socrew101",4
"SCN_206","socrew102",4
"SCN_206","socrew103",2
"SCN_206","socrew104",4
"SCN_206","socrew105",2
"SCN_206","socrew106",1
"SCN_206","socrew107",2
"SCN_206","socrew108",4
"SCN_206","socrew109",4
"SCN_206","socrew110",4
"SCN_206","socrew111",4
"SCN_206","socrew112",4
"SCN_206","socrew113",2
"SCN_206","socrew114",2
"SCN_206","socrew115",2
"SCN_206","socrew116",2
"SCN_206","socrew117",2
"SCN_206","socrew118",2
"SCN_206","socrew119",4
"SCN_206","socrew120",4
"SCN_206","socrew121",2
"SCN_206","socrew122",2
"SCN_206","socrew123",4
"SCN_206","socrew124",2
"SCN_206","socrew125",4
"SCN_206","socrew126",4
"SCN_206","socrew127",2
"SCN_206","socrew128",4
"SCN_206","socrew129",2
"SCN_206","socrew130",4
"SCN_206","socrew131",4
"SCN_206","socrew132",2
"SCN_206","socrew133",4
"SCN_206","socrew134",2
"SCN_206","socrew135",2
"SCN_206","socrew136",4
"SCN_206","socrew137",4
"SCN_206","socrew138",4
"SCN_206","socrew139",2
"SCN_206","socrew140",2
"SCN_206","socrew141",2
"SCN_206","socrew142",2
"SCN_206","socrew143",2
"SCN_206","socrew144",2
"SCN_206","socrew145",2
"SCN_206","socrew146",4
"SCN_206","socrew147",2
"SCN_206","socrew148",4
"SCN_206","socrew149",2
"SCN_206","socrew150",4
"SCN_206","socrew151",2
"SCN_206","socrew152",4
"SCN_206","socrew153",2
"SCN_206","socrew154",2
"SCN_206","socrew155",2
"SCN_206","socrew156",2
"SCN_206","socrew157",2
"SCN_206","socrew158",4
"SCN_206","socrew159",2
"SCN_206","socrew160",2
"SCN_206","socrew161",2
"SCN_206","socrew162",2
"SCN_206","socrew163",4
"SCN_206","socrew164",4
"SCN_206","socrew165",1
"SCN_206","socrew166",1
"SCN_206","socrew167",1
"SCN_206","socrew168",2
"SCN_206","socrew169",2
"SCN_206","socrew170",2
"SCN_206","socrew171",2
"SCN_206","socrew172",4
"SCN_206","socrew173",2
"SCN_206","socrew174",4
"SCN_206","socrew175",2
"SCN_206","socrew176",4
"SCN_206","socrew177",4
"SCN_206","socrew178",2
"SCN_206","socrew179",2
"SCN_206","socrew180",4
"SCN_206","socrew181",4
"SCN_206","socrew182",4
"SCN_206","socrew183",2
"SCN_206","socrew184",4
"SCN_206","socrew185",4
"SCN_206","socrew186",2
"SCN_206","socrew187",4
"SCN_206","socrew188",4
"SCN_206","socrew189",4
"SCN_206","socrew190",1
"SCN_206","socrew191",1
"SCN_206","socrew192",4
"SCN_206","socrew193",4
"SCN_206","socrew194",1
"SCN_206","socrew195",2
"SCN_206","socrew196",4
"SCN_206","socrew197",2
"SCN_206","socrew198",4
"SCN_206","socrew199",2
"SCN_206","socrew200",2
"SCN_206","socrew201",1
"SCN_206","socrew202",4
"SCN_206","socrew203",4
"SCN_206","socrew204",1
"SCN_206","socrew205",2
"SCN_206","socrew206",2
"SCN_206","socrew207",1
"SCN_206","socrew208",4
"SCN_206","socrew209",4
"SCN_206","socrew210",2
"SCN_206","socrew211",4
"SCN_206","open1___1",0
