"record_id","item","value"
"SCN_128","socrew1","4"
"SCN_128","socrew2","2"
"SCN_128","socrew3","4"
"SCN_128","socrew4","2"
"SCN_128","socrew5","4"
"SCN_128","socrew6","4"
"SCN_128","socrew7","2"
"SCN_128","socrew8","2"
"SCN_128","socrew9","2"
"SCN_128","socrew10","4"
"SCN_128","socrew11","4"
"SCN_128","socrew12","2"
"SCN_128","socrew13","4"
"SCN_128","socrew14","4"
"SCN_128","socrew15","4"
"SCN_128","socrew16","2"
"SCN_128","socrew17","4"
"SCN_128","socrew18","2"
"SCN_128","socrew19","4"
"SCN_128","socrew20","4"
"SCN_128","socrew21","4"
"SCN_128","socrew22","4"
"SCN_128","socrew23","4"
"SCN_128","socrew24","4"
"SCN_128","socrew25","4"
"SCN_128","socrew26","2"
"SCN_128","socrew27","4"
"SCN_128","socrew28","4"
"SCN_128","socrew29","2"
"SCN_128","socrew30","2"
"SCN_128","socrew31","4"
"SCN_128","socrew32","2"
"SCN_128","socrew33","4"
"SCN_128","socrew34","4"
"SCN_128","socrew35","4"
"SCN_128","socrew36","4"
"SCN_128","socrew37","4"
"SCN_128","socrew38","2"
"SCN_128","socrew39","2"
"SCN_128","socrew40","2"
"SCN_128","socrew41","4"
"SCN_128","socrew42","2"
"SCN_128","socrew43","4"
"SCN_128","socrew44","4"
"SCN_128","socrew45","2"
"SCN_128","socrew46","4"
"SCN_128","socrew47","4"
"SCN_128","socrew48","4"
"SCN_128","socrew49","4"
"SCN_128","socrew50","1"
"SCN_128","socrew51","4"
"SCN_128","socrew52","2"
"SCN_128","socrew53","4"
"SCN_128","socrew54","4"
"SCN_128","socrew55","5"
"SCN_128","socrew56","4"
"SCN_128","socrew57","2"
"SCN_128","socrew58","2"
"SCN_128","socrew59","2"
"SCN_128","socrew60","2"
"SCN_128","socrew61","2"
"SCN_128","socrew62","4"
"SCN_128","socrew63","4"
"SCN_128","socrew64","2"
"SCN_128","socrew65","2"
"SCN_128","socrew66","2"
"SCN_128","socrew67","4"
"SCN_128","socrew68","2"
"SCN_128","socrew69","2"
"SCN_128","socrew70","4"
"SCN_128","socrew71","4"
"SCN_128","socrew72","2"
"SCN_128","socrew73","4"
"SCN_128","socrew74","4"
"SCN_128","socrew75","4"
"SCN_128","socrew76","2"
"SCN_128","socrew77","4"
"SCN_128","socrew78","4"
"SCN_128","socrew79","4"
"SCN_128","socrew80","2"
"SCN_128","socrew81","4"
"SCN_128","socrew82","2"
"SCN_128","socrew83","2"
"SCN_128","socrew84","2"
"SCN_128","socrew85","4"
"SCN_128","socrew86","4"
"SCN_128","socrew87","4"
"SCN_128","socrew88","2"
"SCN_128","socrew89","4"
"SCN_128","socrew90","4"
"SCN_128","socrew91","4"
"SCN_128","socrew92","2"
"SCN_128","socrew93","2"
"SCN_128","socrew94","4"
"SCN_128","socrew95","4"
"SCN_128","socrew96","4"
"SCN_128","socrew97","4"
"SCN_128","socrew98","2"
"SCN_128","socrew99","4"
"SCN_128","socrew100","4"
"SCN_128","socrew101","2"
"SCN_128","socrew102","2"
"SCN_128","socrew103","2"
"SCN_128","socrew104","4"
"SCN_128","socrew105","4"
"SCN_128","socrew106","2"
"SCN_128","socrew107","2"
"SCN_128","socrew108","4"
"SCN_128","socrew109","4"
"SCN_128","socrew110","4"
"SCN_128","socrew111","4"
"SCN_128","socrew112","4"
"SCN_128","socrew113","4"
"SCN_128","socrew114","2"
"SCN_128","socrew115","4"
"SCN_128","socrew116","4"
"SCN_128","socrew117","2"
"SCN_128","socrew118","2"
"SCN_128","socrew119","4"
"SCN_128","socrew120","2"
"SCN_128","socrew121","2"
"SCN_128","socrew122","4"
"SCN_128","socrew123","2"
"SCN_128","socrew124","4"
"SCN_128","socrew125","4"
"SCN_128","socrew126","4"
"SCN_128","socrew127","4"
"SCN_128","socrew128","4"
"SCN_128","socrew129","2"
"SCN_128","socrew130","4"
"SCN_128","socrew131","4"
"SCN_128","socrew132","2"
"SCN_128","socrew133","4"
"SCN_128","socrew134","4"
"SCN_128","socrew135","2"
"SCN_128","socrew136","4"
"SCN_128","socrew137","2"
"SCN_128","socrew138","4"
"SCN_128","socrew139","4"
"SCN_128","socrew140","4"
"SCN_128","socrew141","5"
"SCN_128","socrew142","2"
"SCN_128","socrew143","2"
"SCN_128","socrew144","4"
"SCN_128","socrew145","2"
"SCN_128","socrew146","4"
"SCN_128","socrew147","4"
"SCN_128","socrew148","4"
"SCN_128","socrew149","4"
"SCN_128","socrew150","4"
"SCN_128","socrew151","2"
"SCN_128","socrew152","4"
"SCN_128","socrew153","4"
"SCN_128","socrew154","2"
"SCN_128","socrew155","2"
"SCN_128","socrew156","4"
"SCN_128","socrew157","4"
"SCN_128","socrew158","4"
"SCN_128","socrew159","2"
"SCN_128","socrew160","2"
"SCN_128","socrew161","4"
"SCN_128","socrew162","4"
"SCN_128","socrew163","4"
"SCN_128","socrew164","4"
"SCN_128","socrew165","4"
"SCN_128","socrew166","2"
"SCN_128","socrew167","2"
"SCN_128","socrew168","2"
"SCN_128","socrew169","4"
