,ParticipantID,Run,Condition,ConditionName,Question,QuestionNumber,peerName,left_or_right,FirstButtonPressTime,CorrectButtonPressTime,ParticipantsFirstAnswer,First_RT,Correct_RT,ItemStart,ItemEnd,FeedbackStart,FeedbackEnd,ItemDur,FeedbackDur,Real_ITI,Real_ISI,TrialStart,TrialEnd,TrialEnd_Length,FixStart,FixDur,FixEnd
0,SCN_173,3,3,HighReward_DisPeer,Like eating out,21.0,Charlie,R,9.332225000000108,9.332225000000108,R,0.4824993000001996,0.4824993000001996,7.322216900000058,9.617813599999863,11.705073399999492,13.704996599999504,2.2955966999998054,1.999923200000012,1.7656005999997433,2.0872493000006216,6.791516399999637,13.705043599999954,8.689159300000028,0.016558199999963108,4.999264399999447,5.01582259999941
1,SCN_173,3,5,HighReward_SimPeer,Like snow,146.0,Shiloh,L,21.217521300000044,21.217521300000044,L,0.41216050000002724,0.41216050000002724,19.276890600000115,21.50669689999995,24.09483889999956,26.094508000000133,2.2298062999998365,1.999669100000574,5.028460100000302,2.5881317000003037,18.753977599999416,26.094566400000076,12.382781399999658,N/A,N/A,N/A
2,SCN_173,3,5,HighReward_SimPeer,Stand up for others,89.0,Shiloh,L,32.51090889999978,32.51090889999978,L,0.9020254999995814,0.9020254999995814,30.079670799999803,32.7944593000002,36.40122770000016,38.40191479999976,2.7147885000003953,2.0006870999995954,3.4449181999998473,3.6067569999995612,29.560252299999775,38.4019688999997,12.301828499999829,N/A,N/A,N/A
3,SCN_173,3,1,LowReward_Computer,Not superstitious,2.0,Computer,L,45.630049399999734,45.630049399999734,L,1.4806111999996574,1.4806111999996574,42.61913370000002,45.918980599999486,51.4126139,53.41289009999946,3.2998468999994657,2.000276199999462,3.682542300000023,5.493622099999811,42.10416569999961,53.41292710000016,15.0055255999996,N/A,N/A,N/A
4,SCN_173,3,4,HighReward_Computer,Don't like sleeping in,124.0,Computer,R,57.69153959999949,57.69153959999949,R,0.8688225000005332,0.8688225000005332,55.29677410000022,57.974809899999855,62.39979579999999,64.39988809999977,2.678035799999634,2.0000922999997783,1.34605079999983,4.424974700000348,54.77908269999989,64.39993919999961,10.982352600000013,N/A,N/A,N/A
5,SCN_173,3,5,HighReward_SimPeer,Not a vegetarian,204.0,Shiloh,L,70.00871610000013,70.00871610000013,L,0.5958183000002464,0.5958183000002464,67.88591600000018,70.29786469999999,72.91944520000015,74.92001379999965,2.4119486999998117,2.0005685999994967,2.933711399999993,2.621569500000078,67.35394579999956,74.92006119999951,10.514164199999868,N/A,N/A,N/A
6,SCN_173,3,4,HighReward_Computer,A runner,62.0,Computer,R,79.95968240000002,79.95968240000002,R,0.6616415999997116,0.6616415999997116,77.76966389999961,80.24979149999945,84.47438650000004,86.47415869999986,2.4801275999998325,1.9997721999998248,2.3110161000004155,4.224583499999426,77.25092039999981,86.4742070000002,11.54848579999998,N/A,N/A,N/A
7,SCN_173,3,3,HighReward_DisPeer,Not religious,199.0,Charlie,R,94.82023260000005,94.82023260000005,R,0.9950435000000653,0.9950435000000653,92.29546849999952,95.11089569999967,99.7536511999997,101.75393230000009,2.8154272000001583,2.000281100000393,5.279203099999904,4.642744000000675,91.77399429999969,101.75398020000011,15.275177999999869,N/A,N/A,N/A
8,SCN_173,3,5,HighReward_SimPeer,Like beaches,189.0,Shiloh,L,107.79400209999949,107.79400209999949,L,0.443536500000846,0.443536500000846,105.82081569999991,108.08514240000022,110.25588189999962,112.25542210000003,2.2643267000003107,1.9995402000004106,3.521672600000784,2.1707282999996096,105.29502179999963,112.25547199999983,10.49575189999996,N/A,N/A,N/A
9,SCN_173,3,0,LowReward_DisPeer,Like playing sports,141.0,Charlie,L,118.5438193,118.5438193,L,0.7571963000000324,0.7571963000000324,116.2566055999996,118.82186999999976,121.66053370000009,123.66098969999985,2.56526440000016,2.000455999999758,3.4587086999999883,2.8386520000003657,115.73503419999997,123.66104429999996,11.399755499999628,N/A,N/A,N/A
10,SCN_173,3,0,LowReward_DisPeer,Like picnics,74.0,Charlie,R,130.3662959000003,130.3662959000003,R,0.6406860999995843,0.6406860999995843,128.19616919999953,130.64396529999976,136.27111869999953,138.27112190000025,2.4477961000002324,2.0000032000007195,3.9979279999997743,5.627141799999663,127.67893939999976,138.27117089999956,14.604002999999466,N/A,N/A,N/A
11,SCN_173,3,0,LowReward_DisPeer,Don't like wearing PJs all day,61.0,Charlie,L,144.6036839999997,144.6036839999997,L,1.0521775999995953,1.0521775999995953,142.02696860000015,144.88724269999966,147.5088165999996,149.50943889999962,2.860274099999515,2.000622300000032,3.205501600000389,2.621563600000627,141.49712629999976,149.5094853999999,11.232196599999952,N/A,N/A,N/A
12,SCN_173,3,2,LowReward_SimPeer,Like Disney,156.0,Shiloh,L,154.8733259999999,154.8733259999999,L,0.6853367000003345,0.6853367000003345,152.65661009999985,155.15644939999947,157.5108693000002,159.5110950999997,2.4998392999996213,2.000225799999498,2.6106463000005533,2.3544082999997045,152.1399051999997,159.51113900000018,9.99535079999987,N/A,N/A,N/A
13,SCN_173,3,1,LowReward_Computer,Like cookies,94.0,Computer,R,166.02273569999943,166.02273569999943,R,0.5469784000006257,0.5469784000006257,163.945608,166.3106001999995,171.01945950000027,173.01900990000013,2.364992199999506,1.9995503999998618,3.8995640000002822,4.708848100000068,163.43087620000006,173.01905759999954,13.501778400000148,N/A,N/A,N/A
