,ParticipantID,Run,Condition,ConditionName,Question,QuestionNumber,peerName,left_or_right,FirstButtonPressTime,CorrectButtonPressTime,ParticipantsFirstAnswer,First_RT,Correct_RT,ItemStart,ItemEnd,FeedbackStart,FeedbackEnd,ItemDur,FeedbackDur,Real_ITI,Real_ISI,TrialStart,TrialEnd,TrialEnd_Length,FixStart,FixDur,FixEnd
0,SCN_182,2,3,HighReward_DisPeer,Don't like bugs,145.0,Shiloh,L,10.110749599999963,10.110749599999963,L,0.7099324000000706,0.7099324000000706,7.877116899999919,10.40261489999989,15.061326999999892,17.061261899999863,2.5254979999999705,1.999934899999971,2.3179706999999325,4.658699399999932,7.34392129999992,17.061304299999847,12.044288699999925,0.016646399999899586,5.000309400000106,5.016955800000005
1,SCN_182,2,1,LowReward_Computer,Like beaches,189.0,Computer,L,23.32374549999986,23.32374549999986,L,0.6148232999998982,0.6148232999998982,21.180600099999992,23.61057249999999,26.198818399999936,28.19878269999981,2.429972399999997,1.9999642999998741,3.5801091999999244,2.5882340000000568,20.6619318999999,28.198836899999833,11.131683500000008,N/A,N/A,N/A
2,SCN_182,2,5,HighReward_SimPeer,Funny,197.0,Charlie,R,33.09780860000001,33.09780860000001,R,0.5538990999998532,0.5538990999998532,31.013804199999868,33.37878639999985,38.6887228999999,40.68880189999982,2.364982199999986,2.0000789999999142,2.2778152000000773,5.309923300000037,30.497028699999873,40.688855099999955,12.48464059999992,N/A,N/A,N/A
3,SCN_182,2,4,HighReward_Computer,Like roller coasters,51.0,Computer,L,46.36020089999988,46.36020089999988,L,0.5578812999999627,0.5578812999999627,44.27289639999981,46.65353569999979,48.70739529999992,50.70776899999987,2.3806392999999844,2.0003736999999546,3.0372228999999606,2.0538470999999845,43.746305799999845,50.70781959999999,10.013590199999953,N/A,N/A,N/A
4,SCN_182,2,4,HighReward_Computer,Don't like reality TV,76.0,Computer,L,57.39788659999999,57.39788659999999,L,0.49186760000020513,0.49186760000020513,55.37997789999986,57.69077859999993,62.917211099999804,64.91723219999994,2.3108007000000725,2.00002110000014,4.1237089999999625,5.226419200000009,54.85152879999987,64.91728039999998,14.20396679999999,N/A,N/A,N/A
5,SCN_182,2,5,HighReward_SimPeer,Stand up for others,89.0,Charlie,R,73.37903089999986,73.37903089999986,R,0.5099263000001883,0.5099263000001883,71.33802109999988,73.67058189999989,76.54258919999984,78.54182349999996,2.33256080000001,1.9992343000001256,5.879650000000083,2.8719941000001654,70.8172932,78.5418768999998,13.618702500000154,N/A,N/A,N/A
6,SCN_182,2,0,LowReward_DisPeer,Like mini golf,153.0,Shiloh,L,83.53720139999996,83.53720139999996,L,0.5659284999999272,0.5659284999999272,81.44245389999992,83.8228122999999,85.87668789999998,87.87620829999992,2.3803583999999773,1.9995203999999376,2.349751900000001,2.0538632999998754,80.91280059999985,87.87625389999994,9.328484499999831,N/A,N/A,N/A
7,SCN_182,2,3,HighReward_DisPeer,Like lunch time,193.0,Shiloh,L,95.67973889999985,95.67973889999985,L,0.8196236999999655,0.8196236999999655,93.33127189999982,95.96212259999993,99.38584900000001,101.38557269999978,2.63085070000011,1.9997236999997767,4.9074642000000495,3.4237150999999812,92.80458439999984,101.385628,13.503697199999806,N/A,N/A,N/A
8,SCN_182,2,0,LowReward_DisPeer,Like documentaries,183.0,Shiloh,R,106.26892909999992,106.26892909999992,R,0.5886416999999255,0.5886416999999255,104.15179269999999,106.5485635,111.0068660999998,113.00754459999985,2.396770800000013,2.000678500000049,2.2204705999999987,4.458289400000012,103.62611349999997,113.00759159999984,11.616229799999928,N/A,N/A,N/A
9,SCN_182,2,5,HighReward_SimPeer,Don't have a job,201.0,Charlie,L,119.43476390000001,119.43476390000001,L,0.9138550000000123,0.9138550000000123,116.99406059999978,119.72311939999986,124.44862539999986,126.44881799999985,2.7290588000000753,2.000192599999991,3.439896600000111,4.725492999999915,116.46718139999984,126.4488687999999,13.4352686000002,N/A,N/A,N/A
10,SCN_182,2,5,HighReward_SimPeer,Like French fries,15.0,Charlie,L,133.80054339999992,133.80054339999992,L,0.5355317999999443,0.5355317999999443,131.7366278999998,134.08315959999982,137.80687139999986,139.8071164999999,2.346531700000014,2.000245100000029,4.749809000000141,3.7236987000001136,131.21883379999986,139.80716039999993,13.352433699999892,N/A,N/A,N/A
11,SCN_182,2,4,HighReward_Computer,Like sports,44.0,Computer,R,148.54839129999982,148.54839129999982,R,0.6894407999998293,0.6894407999998293,146.3287823999999,148.82739629999992,154.0705544,156.07044069999984,2.4986139000000094,1.9998862999998437,5.980685600000015,5.243144600000051,145.80790909999996,156.07049039999993,16.257296300000007,N/A,N/A,N/A
12,SCN_182,2,4,HighReward_Computer,A happy person,138.0,Computer,L,161.6829691999999,161.6829691999999,L,0.7663258000000042,0.7663258000000042,159.38844959999983,161.9685837999998,164.7404459999998,166.73999089999984,2.580134199999975,1.9995449000000463,2.7818889000000127,2.7718494000000646,158.8728309999999,166.7400361,10.663303300000052,N/A,N/A,N/A
13,SCN_182,2,0,LowReward_DisPeer,Don't like computer coding,125.0,Shiloh,L,171.8415895999999,171.8415895999999,L,0.7225782000000436,0.7225782000000436,169.5895418,172.1208519999998,174.9428163,176.9433787999999,2.53131019999978,2.0005624999998872,2.3097711000000345,2.821952999999894,169.07062939999992,176.9434286999999,10.197304600000052,N/A,N/A,N/A
14,SCN_182,2,1,LowReward_Computer,Don't like playing piano,88.0,Computer,L,183.93517659999998,183.93517659999998,L,0.7769297999998344,0.7769297999998344,181.62958809999986,184.2267718999999,186.7648675999999,188.7648439999998,2.597183800000039,1.9999763999999232,4.1458619,2.5380835000000843,181.1090843999998,188.76489789999982,11.81495719999998,N/A,N/A,N/A
15,SCN_182,2,5,HighReward_SimPeer,Like sleeping in,124.0,Charlie,R,196.2842756,196.2842756,R,0.45248960000003535,0.45248960000003535,194.30285719999983,196.56645879999996,199.5720933,201.57196209999984,2.263601600000129,1.999868799999831,5.001054600000089,3.005621499999961,193.78635329999997,201.57200749999993,12.80069739999999,N/A,N/A,N/A
16,SCN_182,2,2,LowReward_SimPeer,Don't speak Spanish,11.0,Charlie,L,207.22608549999995,207.22608549999995,L,0.4238556999998764,0.4238556999998764,205.27300679999985,207.52023499999996,210.3755908999999,212.37557849999985,2.2472282000001087,1.9999875999999404,3.1648073999999724,2.8553428000000167,204.75733079999986,212.37562599999978,10.797530600000073,N/A,N/A,N/A
17,SCN_182,2,0,LowReward_DisPeer,Like reading,10.0,Shiloh,L,218.0889126999998,218.0889126999998,L,0.7336315999998533,0.7336315999998533,215.8259039999998,218.37383939999995,222.79873269999985,224.79876319999994,2.547935400000142,2.0000305000000935,2.9106318999999985,4.424880299999813,215.30669199999988,224.7988123,12.418250500000113,N/A,N/A,N/A
18,SCN_182,2,1,LowReward_Computer,Like eating out,21.0,Computer,L,229.65410009999982,229.65410009999982,L,0.510180999999875,0.510180999999875,227.61539349999998,229.94540669999992,232.3666272999999,234.36682199999996,2.3300131999999394,2.0001947000000655,2.275475099999994,2.4212079000001268,227.09473159999993,234.36687059999986,9.562613399999918,N/A,N/A,N/A
