,ParticipantID,Run,Condition,ConditionName,Question,QuestionNumber,peerName,left_or_right,FirstButtonPressTime,CorrectButtonPressTime,ParticipantsFirstAnswer,First_RT,Correct_RT,ItemStart,ItemEnd,FeedbackStart,FeedbackEnd,ItemDur,FeedbackDur,Real_ITI,Real_ISI,TrialStart,TrialEnd,TrialEnd_Length,FixStart,FixDur,FixEnd
0,SCN_199,4,3,HighReward_DisPeer,Disorganized,32.0,Shiloh,L,8.570463800000653,8.570463800000653,L,0.4901168999986112,0.4901168999986112,6.555587500000911,8.848400599999877,11.970918099999835,13.971991599999456,2.292813099998966,2.0010734999996203,0.9970033999998122,3.1225051999990683,6.02162700000008,13.9720410000009,8.956326999999874,0.015350499999840395,5.000305800000206,5.015656300000046
1,SCN_199,4,5,HighReward_SimPeer,Like travel,109.0,Charlie,R,20.775993200000812,20.775993200000812,R,0.6231561999993573,0.6231561999993573,18.62622680000095,21.05448830000023,23.108359300000302,25.10818990000007,2.42826149999928,1.9998305999997683,4.103235000000495,2.0538584999994782,18.09452080000119,25.108238300001176,11.129467000000659,N/A,N/A,N/A
2,SCN_199,4,5,HighReward_SimPeer,Like football,202.0,Charlie,L,30.821974800001044,30.821974800001044,L,0.4834809999993013,0.4834809999993013,28.808054200000697,31.106567500000892,33.527776700000686,35.527743000000555,2.298513300000195,1.999966299999869,3.1670790999996825,2.4211976999995386,28.295882500000516,35.527789400000984,10.414693599999737,N/A,N/A,N/A
3,SCN_199,4,1,LowReward_Computer,Thoughtful,86.0,Computer,L,41.84431130000121,41.84431130000121,L,1.0696877999998833,1.0696877999998833,39.24388490000092,42.12711560000025,44.34795160000067,46.34808340000018,2.8832306999993307,2.000131799999508,3.1823117999992974,2.2208238000002893,38.730469500000254,46.348131900000226,10.814815099998668,N/A,N/A,N/A
4,SCN_199,4,4,HighReward_Computer,Like sports,44.0,Computer,L,52.38623980000011,52.38623980000011,L,0.6244757999993453,0.6244757999993453,50.23179180000079,52.68012500000077,56.203601600000184,58.20307760000105,2.448333199999979,1.9994760000008682,3.345077800000581,3.523464399999284,49.7134156000011,58.20312340000055,11.849820699999327,N/A,N/A,N/A
5,SCN_199,4,5,HighReward_SimPeer,Don't like cleaning,18.0,Charlie,R,65.2632117000012,65.2632117000012,R,0.3101743000006536,0.3101743000006536,63.42959619999965,65.55413140000019,71.08114940000087,73.08045930000117,2.124535200000537,1.9993099000002985,4.685518399999637,5.5270056999997905,62.909332000001086,73.08052459999999,14.871576800000184,N/A,N/A,N/A
6,SCN_199,4,4,HighReward_Computer,Like video chatting,54.0,Computer,L,78.83010430000104,78.83010430000104,L,0.41862510000100883,0.41862510000100883,76.88270600000033,79.11272839999947,81.68424899999991,83.68460360000063,2.230022399999143,2.000354600000719,3.2558422000001883,2.5715087999997195,76.35741860000053,83.68465230000038,10.599247699999978,N/A,N/A,N/A
7,SCN_199,4,3,HighReward_DisPeer,Like friends,180.0,Shiloh,R,89.24355240000114,89.24355240000114,R,0.32910439999977825,0.32910439999977825,87.3849038999997,89.53220920000058,91.9366831999996,93.93708220000008,2.1473053000008804,2.0003990000004706,3.1547405999990588,2.404460600000675,86.85946400000103,93.93714150000051,10.246684800000367,N/A,N/A,N/A
8,SCN_199,4,5,HighReward_SimPeer,Like gym class,128.0,Charlie,R,102.44119010000031,102.44119010000031,R,0.5525737999996636,0.5525737999996636,100.3572206000008,102.72347410000111,106.84785920000104,108.84813329999997,2.3662535000003118,2.000274099998933,5.881050900001355,4.124372800000856,99.83819030000086,108.84817699999985,14.905214200000046,N/A,N/A,N/A
9,SCN_199,4,0,LowReward_DisPeer,Like superhero movies,162.0,Shiloh,L,114.47112329999982,114.47112329999982,L,0.4932841999998345,0.4932841999998345,112.44723069999964,114.76260899999943,118.05210609999995,120.05199150000044,2.315378299999793,1.999885400000494,3.0521343000000343,3.2894845999999234,111.92042419999962,120.05203830000028,11.197814399998606,N/A,N/A,N/A
10,SCN_199,4,0,LowReward_DisPeer,Like the movies,97.0,Shiloh,R,125.14111530000082,125.45997519999946,N/A,0.45997969999916677,0.7788344000000507,123.15212109999993,125.74977969999964,131.42708090000087,133.42715700000008,2.597658599999704,2.0000760999992053,2.5574299999989307,5.677289200000814,122.62996999999996,133.42720910000025,13.369043599999713,N/A,N/A,N/A
11,SCN_199,4,0,LowReward_DisPeer,Don't like wearing PJs all day,61.0,Shiloh,R,139.76149799999985,139.76149799999985,R,0.9372834999994666,0.9372834999994666,137.29958720000104,140.04313399999955,144.2176187999994,146.2172799,2.743546799998512,1.9996611000005942,3.327695500000118,4.174472400000013,136.77517989999978,146.21732929999962,12.784200500000225,N/A,N/A,N/A
12,SCN_199,4,2,LowReward_SimPeer,Shy,186.0,Charlie,R,153.6000548000011,153.6000548000011,R,0.48254540000016277,0.48254540000016277,151.58739530000094,153.8856434999998,155.87267950000023,157.87330640000073,2.298248199998852,2.0006269000004977,4.820622699999149,1.9870234999998502,151.0586798000004,157.87335470000107,11.649649799999679,N/A,N/A,N/A
13,SCN_199,4,1,LowReward_Computer,Loving,192.0,Computer,L,163.13344610000058,163.13344610000058,L,0.5148162000004959,0.5148162000004959,161.08890260000044,163.42011079999975,167.41094340000018,169.41044150000016,2.3312081999993097,1.9994980999999825,2.671873199999027,3.9908053999988624,160.5650201999997,169.4104937000011,11.530639300000985,N/A,N/A,N/A
14,SCN_199,4,4,HighReward_Computer,Don't like playing chess,90.0,Computer,L,176.81166359999952,176.81166359999952,L,0.8347457999989274,0.8347457999989274,174.44860530000005,177.09562670000014,181.80451250000078,183.8041207999995,2.647021400000085,1.9996082999987266,4.48901449999903,4.708872400000473,173.92037840000012,183.80417239999952,14.388816200000292,N/A,N/A,N/A
15,SCN_199,4,1,LowReward_Computer,Don't like sewing,166.0,Computer,L,190.21663520000038,190.21663520000038,L,0.41389449999951466,0.41389449999951466,188.27412630000072,190.5040313999998,192.5913117,194.59142650000103,2.229905099999087,2.000114800001029,3.9214415999995254,2.087267699998847,187.74634890000016,194.59146390000024,10.78106520000074,N/A,N/A,N/A
16,SCN_199,4,5,HighReward_SimPeer,Like parties,24.0,Charlie,L,201.46244250000018,201.46244250000018,L,0.5389282000014646,0.5389282000014646,199.39470470000015,201.74168330000066,204.81411900000057,206.81406150000112,2.3469786000005115,1.999942500000543,4.266759399999501,3.072423499999786,198.87846270000045,206.81410890000006,12.217785200000435,N/A,N/A,N/A
17,SCN_199,4,0,LowReward_DisPeer,An actor,178.0,Shiloh,L,213.18849580000096,213.18849580000096,L,0.8102094000005309,0.8102094000005309,210.8517651000002,213.48028350000095,216.13526830000046,218.13531580000017,2.6285184000007575,2.0000474999997095,3.4988162000008742,2.6549739000001864,210.3333648000007,218.13536680000107,11.314718399999038,N/A,N/A,N/A
18,SCN_199,4,2,LowReward_SimPeer,Like summer camp,95.0,Charlie,L,223.25127220000104,223.25127220000104,L,0.5537494999989576,0.5537494999989576,221.16652710000017,223.53236430000106,228.17439720000039,230.1744873000007,2.3658372000008967,2.000090100000307,2.484112099999038,4.642020799999955,220.63984770000025,230.1745363000009,12.032489299999725,N/A,N/A,N/A
