,ParticipantID,Run,Condition,ConditionName,Question,QuestionNumber,peerName,left_or_right,FirstButtonPressTime,CorrectButtonPressTime,ParticipantsFirstAnswer,First_RT,Correct_RT,ItemStart,ItemEnd,FeedbackStart,FeedbackEnd,ItemDur,FeedbackDur,Real_ITI,Real_ISI,TrialStart,TrialEnd,TrialEnd_Length,FixStart,FixDur,FixEnd,item_x,valence,item_y,rating,valence_redcap,redcap_v_task
0,SCN_122,2,3,HighReward_DisPeer,not a vegan,194.0,Charlie,R,9.819598899994162,9.819598899994162,R,0.4189391999971121,0.4189391999971121,7.875887500005774,10.102027400003864,14.760748600005172,16.760259899994708,2.2261398999980884,1.9995112999895357,2.3177848999912385,4.658710200004862,7.343695899995509,16.76031559999683,11.743890600002487,0.0165733000030741,4.999792999995407,5.016366299998481,not a vegan,neg,194,1,neg,0
1,SCN_122,2,5,HighReward_SimPeer,like eating out,21.0,Shiloh,R,23.129496099994867,23.129496099994867,R,0.4206354999914765,0.4206354999914765,21.18059560000256,23.41016990000207,25.998320600003353,27.99822920000588,2.2295742999995127,1.9999086000025272,3.870368000003509,2.5881394000025466,20.65156339999521,27.998271200005547,11.229491399994004,,,,like eating out,pos,21,4,pos,0
2,SCN_122,2,5,HighReward_SimPeer,like the movies,97.0,Shiloh,R,32.9668440999958,32.9668440999958,R,0.4228674000041792,0.4228674000041792,31.015177699999185,33.24512140000297,38.55510189999768,40.55515770000056,2.229943700003787,2.000055800002883,2.471264899999369,5.309969299996737,30.49004020000575,40.5552100000059,12.551516399995307,,,,like the movies,pos,97,4,pos,0
3,SCN_122,2,1,LowReward_Computer,a happy person,138.0,Computer,R,46.2933020000055,46.2933020000055,R,0.4909133999899495,0.4909133999899495,44.27141840000695,46.58668969999417,48.64054579999356,50.64093930000672,2.3152712999872165,2.0003935000131605,3.167559900000924,2.053845199989155,43.74305750000349,50.6409902000014,10.080364399997052,,,,a happy person,pos,138,4,pos,0
4,SCN_122,2,4,HighReward_Computer,like video chatting,54.0,Computer,L,57.45874030000414,57.45874030000414,L,0.552769799993257,0.552769799993257,55.3777728999994,57.740815199998906,62.98397830000613,64.98371889999544,2.363042299999506,1.999740599989309,4.189905599996564,5.243152100010775,54.85090940000373,64.98378189999494,14.337255899998128,,,,like video chatting,pos,54,4,pos,0
5,SCN_122,2,5,HighReward_SimPeer,not a musician,155.0,Shiloh,R,73.29517060000217,73.29517060000217,R,0.4260158000106457,0.4260158000106457,71.34006729999965,73.58712470000319,76.45909920000122,78.46008479999728,2.2470574000035413,2.0009855999960564,5.818226399991545,2.87196240000776,70.82272959999682,78.46014290000312,13.470645100009278,,,,not a musician,neg,155,1,neg,0
6,SCN_122,2,4,HighReward_Computer,don't like arts and crafts,182.0,Computer,R,83.43846000000485,83.43846000000485,R,0.4671919999964302,0.4671919999964302,81.44530799999484,83.72260769999411,85.77644089999376,87.77672959999472,2.2772996999992756,2.000288700000965,2.433979699999327,2.0538222000031965,80.91347810000298,87.77677290000429,9.3108879999927,,,,don't like arts and crafts,neg,182,1,neg,0
7,SCN_122,2,3,HighReward_DisPeer,like laser tag,91.0,Charlie,L,95.37245450000046,95.37245450000046,L,0.5123821000015596,0.5123821000015596,93.33070789999329,95.66154190000088,99.10129010000674,101.10110590000112,2.3308340000075987,1.9998157999943944,5.005858499993337,3.4397373999963747,92.80273399999714,101.10115030000452,13.318734699991182,,,,like laser tag,pos,91,5,pos,0
8,SCN_122,2,5,HighReward_SimPeer,like science fiction,27.0,Shiloh,R,106.24984220000624,106.24984220000624,R,0.5529177999997046,0.5529177999997046,104.168213500001,106.5318169999955,110.99013479999849,112.99006539999392,2.363603499994497,1.999930599995423,2.526514999990468,4.458306500004255,103.64825230000132,112.99011290000637,11.883189499989385,,,,like science fiction,pos,27,5,pos,0
9,SCN_122,2,0,LowReward_DisPeer,like science class,85.0,Charlie,R,119.031132899996,119.031132899996,R,0.4935801000101492,0.4935801000101492,117.00842729999567,119.32232910000312,124.04783310000494,126.047020900005,2.313901800007443,1.9991878000000725,3.4744852999865543,4.725492500001565,116.485067600006,126.0470675999968,13.05111549999856,,,,like science class,pos,85,5,pos,0
10,SCN_122,2,0,LowReward_DisPeer,speak french,207.0,Charlie,R,133.84426189999795,133.84426189999795,R,0.5624199000012595,0.5624199000012595,131.75260079999862,134.13327550000395,137.85692310000013,139.8574071000039,2.380674700005329,2.00048400000378,5.170593799994094,3.7236364999989746,131.2388538999949,139.85746670000665,13.804591599997366,,,,speak french,pos,207,4,pos,0
11,SCN_122,2,0,LowReward_DisPeer,don't like thrift shopping,135.0,Charlie,L,148.8497028999991,148.8497028999991,L,0.9740659999952186,0.9740659999952186,146.34711960000277,149.12792040000204,154.37100230000215,156.37107569999353,2.7808007999992697,2.000073399991379,5.953894899997977,5.243070399999851,145.8312542000058,156.37112379999598,16.50737730000401,,,,don't like thrift shopping,neg,135,1,neg,0
12,SCN_122,2,2,LowReward_SimPeer,don't care about social justice,20.0,Shiloh,R,161.4712409000058,161.4712409000058,R,0.5379425999999512,0.5379425999999512,159.40733550000004,161.75146299999324,164.5233450999949,166.52373489999445,2.344127499993192,2.000389799999539,2.497489699992002,2.771870799988392,158.8890121000004,166.523783800003,10.146541599999182,,,,don't care about social justice,neg,20,5,pos,1
13,SCN_122,2,1,LowReward_Computer,don't like superhero movies,162.0,Computer,R,171.67769260000205,171.67769260000205,R,0.5420262999978149,0.5420262999978149,169.6076510999992,171.9705285999953,174.79248049999296,176.79270219999307,2.3628774999961024,2.000221700000111,2.5373128000064753,2.821940499998163,169.08107220000238,176.79274580000492,10.262882899987744,,,,don't like superhero movies,neg,162,1,neg,0
14,SCN_122,2,4,HighReward_Computer,like summer,87.0,Computer,L,183.67567989999952,183.67567989999952,L,0.4842190000053961,0.4842190000053961,181.661563200003,183.959531600005,186.49765119999935,188.4982391999947,2.2979684000019915,2.000587999995332,4.327073499996914,2.5381078999926103,181.14003989999765,188.49828230000276,11.699360799990243,,,,like summer,pos,87,4,pos,0
15,SCN_122,2,1,LowReward_Computer,an activist,173.0,Computer,R,196.4088805000065,196.4088805000065,R,0.5436819000024116,0.5436819000024116,194.33683339999695,196.69993980000436,199.70562449999852,201.70605180000712,2.363106400007382,2.000427300008596,5.293987700002617,3.0056733999954304,193.8120668000047,201.7061004999996,13.201580000008107,,,,an activist,pos,173,4,pos,0
16,SCN_122,2,5,HighReward_SimPeer,like texting,147.0,Shiloh,L,207.43140370000037,207.43140370000037,L,0.5790983999904711,0.5790983999904711,205.32560440000088,207.72056089999387,210.57590339999297,212.5751123999944,2.394956499992986,1.9992090000014289,3.073977600011858,2.8553310000133933,204.8000400000019,212.5751656000066,10.862884399990437,,,,like texting,pos,147,4,pos,0
17,SCN_122,2,0,LowReward_DisPeer,like whistling,121.0,Charlie,R,217.8458849000017,217.8458849000017,R,0.4405536999984178,0.4405536999984178,215.87682140000103,218.12329730000056,222.54823020000185,224.5481737999944,2.2464758999994956,1.999943599992548,2.755695400002878,4.424921600002563,215.35206540000215,224.5482267000043,11.966855999999098,,,,like whistling,pos,121,4,pos,0
18,SCN_122,2,2,LowReward_SimPeer,like school,66.0,Shiloh,R,229.6829665999976,229.6829665999976,R,0.4889308999991044,0.4889308999991044,227.6634541999956,229.96207270000016,232.38326560000132,234.3831443999952,2.2986185000045225,1.999878799993894,2.5695262999943225,2.4211820000055013,227.1382020000019,234.38319019999471,9.828693100003877,,,,like school,pos,66,5,pos,0
19,SCN_122,2,0,LowReward_DisPeer,popular,195.0,Charlie,L,240.91331000000355,240.91331000000355,L,0.5651806999958353,0.5651806999958353,238.82036539999535,241.19970070000272,243.45392529999663,245.453654500001,2.37933530000737,1.9997292000043672,3.886374299996533,2.2542129999928875,238.29006780000057,245.45369799999753,11.064069500003823,,,,popular,pos,195,4,pos,0
20,SCN_122,2,5,HighReward_SimPeer,don't like playing piano,88.0,Shiloh,L,253.00722379999937,253.00722379999937,L,0.5698804999992717,0.5698804999992717,250.91025149999768,253.2889310000028,259.2500965000072,261.2500696000061,2.3786795000050915,1.999973099998897,4.907876400000532,5.961154000004171,250.38222949999908,261.25012609999976,15.78993040000205,,,,don't like playing piano,neg,88,1,neg,0
21,SCN_122,2,4,HighReward_Computer,like birds,174.0,Computer,R,266.1080138999969,266.1080138999969,R,0.4793830999988131,0.4793830999988131,264.0983422999998,266.3967080000002,269.3188502999983,271.3189834999939,2.2983657000004314,2.0001331999956165,2.3088202999933856,2.9221314000023995,263.57931840000674,271.31902710000577,10.062186299997848,,,,like birds,pos,174,4,pos,0
22,SCN_122,2,0,LowReward_DisPeer,don't like volleyball,110.0,Charlie,L,277.4014115000027,277.4014115000027,L,0.5684374999982538,0.5684374999982538,275.3045114999986,277.68443940000725,281.0240252999938,283.02409780000744,2.3799279000086244,2.00007250001363,3.4501152000011643,3.3395744000008563,274.78939540000283,283.0241371000011,11.698660900001414,,,,don't like volleyball,neg,110,1,neg,0
23,SCN_122,2,1,LowReward_Computer,like short stories,4.0,Computer,L,289.3362930000003,289.3362930000003,L,0.3975303999905009,0.3975303999905009,287.4091974000039,289.6233024999965,292.896184600002,294.8966477000067,2.2141050999925938,2.0004631000047084,3.8455231999978423,3.2728710000083083,286.8900539000024,294.8966921999963,11.867130600003293,294.90086059999885,4.999691100005293,299.90055170000414,like short stories,pos,4,4,pos,0
