,ParticipantID,Run,Condition,ConditionName,Question,QuestionNumber,peerName,left_or_right,FirstButtonPressTime,CorrectButtonPressTime,ParticipantsFirstAnswer,First_RT,Correct_RT,ItemStart,ItemEnd,FeedbackStart,FeedbackEnd,ItemDur,FeedbackDur,Real_ITI,Real_ISI,TrialStart,TrialEnd,TrialEnd_Length,FixStart,FixDur,FixEnd
0,SCN_165,4,1,LowReward_Computer,Like family,148.0,Computer,L,8.553839900000185,8.553839900000185,L,0.4730723999996371,0.4730723999996371,6.554181599999993,8.832134300000234,11.95466579999993,13.954831900000045,2.2779527000002417,2.000166100000115,0.9968179000002237,3.1225203999997575,6.021874200000184,13.95488030000024,8.938012499999786,0.015787900000304944,5.001018699999804,5.016806600000109
1,SCN_165,4,5,HighReward_SimPeer,Like roller coasters,51.0,Charlie,R,20.50281219999988,20.50281219999988,R,0.3495143999998618,0.3495143999998618,18.624311399999897,20.7877868999999,22.84208200000012,24.842834200000198,2.163475500000004,2.000752200000079,4.120110599999862,2.0542841000001317,18.095170699999926,24.842891600000257,10.881326100000024,N/A,N/A,N/A
2,SCN_165,4,0,LowReward_DisPeer,Like playing chess,90.0,Shiloh,R,30.790120200000274,30.790120200000274,R,0.4345106000000669,0.4345106000000669,28.828042500000265,31.073643600000196,33.49485330000016,35.495839499999875,2.2456010999999307,2.0009861999997156,3.4419495000001916,2.4211984000003213,28.304037899999912,35.495890300000156,10.647249599999668,N/A,N/A,N/A
3,SCN_165,4,2,LowReward_SimPeer,Like eating out,21.0,Charlie,L,41.252160600000025,41.252160600000025,L,0.4599125000004278,0.4599125000004278,39.26244530000031,41.543181000000004,43.763954999999896,45.76377559999992,2.2807356999996955,1.999820600000021,3.2312544000001253,2.2207617000003665,38.74654409999994,45.76382990000002,10.262424200000169,N/A,N/A,N/A
4,SCN_165,4,1,LowReward_Computer,Like camping,56.0,Computer,L,52.32162470000003,52.32162470000003,L,0.5259566999998242,0.5259566999998242,50.26557290000028,52.61382929999991,56.13794850000022,58.138153500000044,2.3482563999996273,2.0002049999998235,3.954396000000088,3.5241080999999213,49.73883789999991,58.13820310000028,12.36880599999995,N/A,N/A,N/A
5,SCN_165,4,4,HighReward_Computer,Like board games,99.0,Computer,L,65.53486580000026,65.53486580000026,L,0.5479145999997854,0.5479145999997854,63.45795339999995,65.82180670000025,71.34881339999993,73.34892369999989,2.363853300000301,2.0001102999999603,4.7853596999998445,5.526996000000054,62.94288439999991,73.34897610000007,15.205164200000127,N/A,N/A,N/A
6,SCN_165,4,5,HighReward_SimPeer,Like ice cream,49.0,Charlie,R,78.82916960000011,78.82916960000011,R,0.3838466000001972,0.3838466000001972,76.91557360000024,79.11325110000007,81.68476749999991,83.68494659999988,2.197677499999827,2.0001790999999685,3.0180896000001667,2.5715053000003536,76.3873252000003,83.68500410000024,10.330414100000326,N/A,N/A,N/A
7,SCN_165,4,0,LowReward_DisPeer,Like parties,24.0,Shiloh,L,89.64255550000007,89.64255550000007,L,0.69424059999983,0.69424059999983,87.41806589999987,89.93341029999965,92.32191459999967,94.32176050000044,2.515344399999776,1.9998459000007642,3.1890231999996104,2.3884932000000845,86.89418909999995,94.32180639999979,10.63099340000008,N/A,N/A,N/A
8,SCN_165,4,1,LowReward_Computer,Not a reader,29.0,Computer,R,102.58445129999973,102.58445129999973,R,0.6786209000001691,0.6786209000001691,100.37544649999973,102.8743070000005,106.99863630000027,108.99788709999984,2.4988605000007738,1.9992507999995723,5.515312200000153,4.124317899999369,99.85701220000055,108.99794530000008,14.670382199999949,N/A,N/A,N/A
9,SCN_165,4,2,LowReward_SimPeer,Like making videos,101.0,Charlie,R,114.42189019999978,114.42189019999978,R,0.4268104000002495,0.4268104000002495,112.46836829999984,114.71302570000034,118.00249589999976,120.0030182000005,2.2446574000005057,2.000522300000739,2.924757600000703,3.2894601999996667,111.94382470000028,120.00306690000025,10.99929340000017,N/A,N/A,N/A
10,SCN_165,4,0,LowReward_DisPeer,Don't like painting nails,68.0,Shiloh,L,125.29978590000019,125.29978590000019,L,0.6014906000000337,0.6014906000000337,123.1731893000001,125.58328510000001,131.26059680000026,133.2600054999998,2.410095799999908,1.9994086999995488,2.623872300000585,5.677301900000202,122.64682909999965,133.2600594999999,13.251092900000003,N/A,N/A,N/A
11,SCN_165,4,1,LowReward_Computer,Like Netflix,71.0,Computer,L,139.47356230000014,139.47356230000014,L,0.6321446000001743,0.6321446000001743,137.31384469999966,139.7597695999998,143.9342155999998,145.9337089000005,2.4459249000001364,1.9994933000007222,3.5042131000000154,4.174434900000051,136.78524040000002,145.9337591999997,12.66744220000055,N/A,N/A,N/A
12,SCN_165,4,0,LowReward_DisPeer,Like magazines,198.0,Shiloh,L,153.51952980000033,153.51952980000033,L,0.3847771000000648,0.3847771000000648,151.60648020000053,153.80259069999966,155.78971839999986,157.78903990000026,2.196110499999122,1.9993215000004056,5.126322500000242,1.987116700000115,151.08100369999966,157.78908420000016,11.84860369999933,N/A,N/A,N/A
13,SCN_165,4,4,HighReward_Computer,Like cats,170.0,Computer,R,163.11691250000013,163.11691250000013,R,0.48109409999960917,0.48109409999960917,161.1045497,163.40390210000032,167.39471689999982,169.39401620000035,2.2993524000003163,1.99929930000053,2.768776400000206,3.9908037000004697,160.57892910000055,169.39406499999996,11.598845199999232,N/A,N/A,N/A
